,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
421,Norco High,1,0,54.0,28.0,106065,7370,0.01390208531279692,0.3463519527929189,0.21533229984497676,0.07321098164724708
422,James Monroe High,1,0,30.0,20.0,67043,17977,0.034358788756182895,0.28512486427795874,0.2706961032693932,0.07207141995415611
423,North Hollywood Senior High,1,0,57.0,37.0,57411,17004,0.024924498781064657,0.16326456354837535,0.44845904741112685,0.0877997307426409
424,Northridge Academy High,1,0,12.0,8.0,72041,12372,0.02551936393947166,0.2118491921005386,0.34684107035992134,0.14144652474993588
425,John H. Glenn High,1,0,22.0,15.0,77425,26748,0.061242908715832906,0.32721620537505014,0.23047389834393445,0.04610050999942697
426,Norwalk High,1,0,40.0,30.0,77425,26748,0.061242908715832906,0.32721620537505014,0.23047389834393445,0.04610050999942697
427,Nuview Bridge Early College High,1,1,49.0,28.0,79962,2473,0.033443163097199344,0.33410214168039537,0.18039538714991762,0.05453047775947282
428,Oak Hills High,1,0,60.0,38.0,89795,5607,0.026823194592671646,0.3406616862326574,0.2565635005336179,0.03614372109569548
429,Oak Park High,1,0,63.0,57.0,137047,5033,0.0008514261387824606,0.0772669220945083,0.4842486164325245,0.2673478075776926
430,AIMS College Prep High,1,1,46.0,42.0,60181,11121,0.027214968232527892,0.1885036770223623,0.35654610035519535,0.16118865375956776
431,Lighthouse Community Charter High,1,1,10.0,6.0,40813,9543,0.07250697182421387,0.3387344937013174,0.14972593518607558,0.025915953457063177
432,Oakland Charter High,1,1,14.0,9.0,53433,15118,0.09251352120694563,0.2826074580130942,0.21340734415029888,0.060802732707087956
433,Oakland High,1,0,29.0,21.0,104919,15290,0.004554226167502895,0.09243535314550366,0.4425318409880355,0.3217290621381706
434,Oakland Technical High,1,0,70.0,35.0,136538,16854,0.0055671537926235215,0.0693574576664347,0.43927494449415116,0.36435033303509295
435,Oakland Unity High,1,1,5.0,3.0,77939,16022,0.025038974261079826,0.2172377589004486,0.28656422003754256,0.17116859151792815
436,Skyline High,1,0,26.0,23.0,106875,9017,0.02212314464698911,0.16366612111292964,0.32428466617754953,0.2526101924487838
437,El Camino High,1,0,47.0,28.0,81339,18799,0.02527622218858786,0.2179254326219666,0.2951415165733313,0.10418243277332123
438,Mission Vista High,1,0,26.0,18.0,81339,18799,0.02527622218858786,0.2179254326219666,0.2951415165733313,0.10418243277332123
439,Oceanside High,1,0,28.0,18.0,63355,15573,0.01618167928328356,0.20438919369400652,0.31832071671643863,0.1060143065490659
440,Chaffey High,1,0,74.0,49.0,64383,17853,0.03736220856501805,0.31874939030338506,0.211369622475856,0.046532045654082525
441,Colony High,1,0,77.0,50.0,76207,17345,0.031630043321676495,0.3154914139568871,0.22112323190145625,0.056944516937209665
442,Ontario High,1,0,90.0,49.0,64383,17853,0.03736220856501805,0.31874939030338506,0.211369622475856,0.046532045654082525
443,Orange High,1,0,42.0,22.0,103040,12934,0.019458454054440747,0.21779876238509138,0.3233537217870301,0.1356368709088958
444,Miramonte High,1,0,38.0,20.0,231373,7109,0.0029881203993877997,0.029735442023176153,0.45557903942861305,0.4393994606807084
445,Riverside Preparatory,1,1,11.0,4.0,36500,288,0.05423728813559322,0.3423728813559322,0.1864406779661017,0.04406779661016949
446,Channel Islands High,1,0,23.0,14.0,68542,16804,0.05661930426261636,0.28799608035276825,0.1437530622243998,0.018402743753062223
447,Oxnard High,1,0,29.0,18.0,78931,13287,0.03122599605917911,0.2955615669772568,0.2325418294760044,0.0678956684366964
448,Rio Mesa High,1,0,20.0,15.0,78522,14975,0.043959838504037396,0.30211432214194645,0.1967435189120272,0.048555036124096895
449,Pacific Grove High,1,0,7.0,,89088,6977,0.0051686154889001865,0.1213353668869683,0.36595492289442466,0.2802914760210134
450,Terra Nova High,1,0,7.0,6.0,130327,13833,0.010689248282085097,0.1748108558339696,0.38515999167071563,0.1766502394669258
451,Palm Desert High,1,0,45.0,33.0,61161,15568,0.01724524913960796,0.23051024988777497,0.32103845578333084,0.1359419422415083
452,Palm Springs High,1,0,87.0,45.0,55757,13877,0.008888493844718013,0.2307453002088796,0.32105239767121463,0.160126216612595
453,Highland High,1,0,33.0,18.0,93637,15683,0.024758745476477682,0.25419179734620023,0.2741556091676719,0.09493365500603136
454,Palmdale High,1,0,32.0,20.0,48002,21100,0.04586841925104402,0.360146961502476,0.1330640560461879,0.024942379224572694
455,William J. (Pete) Knight High,1,0,59.0,27.0,66289,10053,0.0446714829222417,0.3539520369341256,0.15290898986876417,0.02676014192279742
456,Henry M. Gunn High,1,0,82.0,61.0,167043,10641,0.0018377660932155802,0.040737148399612025,0.32023074174281485,0.539282250242483
457,Palo Alto High,1,0,100.0,69.0,169270,7102,0.0074519047981142115,0.0591589993156414,0.3046916584290168,0.534484069652498
458,Foothill High,1,0,5.0,4.0,101576,1619,0.0003114294612270321,0.1793833696667705,0.41295546558704455,0.08315166614761757
459,Paramount High,1,0,73.0,42.0,57313,14156,0.07205186505254102,0.32885761691144844,0.15012597554230936,0.03816137159712407
460,Blair High,1,0,14.0,8.0,84782,10657,0.01072145346994824,0.1379000739410584,0.39104256892362943,0.2795500158445125
461,Marshall Fundamental,1,0,30.0,14.0,78285,13630,0.02322931598485684,0.20057338185025914,0.300694674164737,0.21553276730253243
462,John Muir High,1,0,23.0,9.0,71600,8485,0.04474749627104198,0.24509908374174302,0.2409972299168975,0.15587044534412955
463,Pasadena High,1,0,44.0,32.0,100866,12971,0.020123717798136403,0.12763291833059276,0.3920209850442409,0.25025448281262236
464,Paso Robles High,1,0,11.0,9.0,76859,17667,0.017357642357642356,0.2616758241758242,0.3027597402597403,0.07992007992007992
465,Patterson High,1,0,12.0,8.0,72898,7847,0.05316824471959213,0.33594319009468315,0.14287448409808207,0.04946588977907259
466,California Military Institute,1,1,31.0,10.0,62764,14185,0.0570913953551838,0.39546434516824497,0.10124716862702289,0.024070081598122423
467,Citrus Hill High,1,0,131.0,98.0,62764,14185,0.0570913953551838,0.39546434516824497,0.10124716862702289,0.024070081598122423
468,Orange Vista High,1,0,114.0,79.0,69444,13134,0.06256690852860711,0.3619305340787439,0.14071606994171523,0.034970857618651124
469,Perris High,1,0,65.0,38.0,69444,13134,0.06256690852860711,0.3619305340787439,0.14071606994171523,0.034970857618651124
470,Serrano High,1,0,33.0,20.0,62143,5436,0.008007320979180966,0.3959429573705483,0.16289178677648136,0.04133302829253413
471,El Rancho High,1,0,51.0,26.0,70620,17060,0.06752733193765992,0.35340776924866246,0.16741102581995812,0.036520120958362406
472,Piedmont High,1,0,27.0,16.0,136538,16854,0.0055671537926235215,0.0693574576664347,0.43927494449415116,0.36435033303509295
473,Pittsburg Senior High,1,0,15.0,9.0,78985,27807,0.03972904851921865,0.3099243856332703,0.22734719596723377,0.051764335223692504
474,El Dorado High,1,0,52.0,37.0,100685,16813,0.021363636363636362,0.1940909090909091,0.34883522727272726,0.1469034090909091
475,Valencia High,1,0,125.0,94.0,100685,16813,0.021363636363636362,0.1940909090909091,0.34883522727272726,0.1469034090909091
476,College Park High,1,0,21.0,12.0,124375,13859,0.015136466568670294,0.12256167812164794,0.45870247507051765,0.18235270748083113
477,Amador Valley High,1,0,149.0,101.0,163499,15685,0.006626277925028398,0.10649375236652783,0.4119967184147419,0.315032184778493
478,Foothill High,1,0,135.0,103.0,157203,12616,0.006755682721347958,0.11345573040852011,0.43657606103958035,0.2948656811317755
479,Diamond Ranch High,1,0,67.0,33.0,61018,18576,0.05133663477267125,0.2784861182692092,0.187375355726354,0.044659062899141774
480,Fremont Academy of Engineering and Design,1,0,11.0,8.0,61018,18576,0.05133663477267125,0.2784861182692092,0.187375355726354,0.044659062899141774
481,Ganesha High,1,0,22.0,9.0,62136,8274,0.04970169123810463,0.29618855086041124,0.15664908042009762,0.039347172230166164
482,Garey High,1,0,69.0,40.0,61018,18576,0.05133663477267125,0.2784861182692092,0.187375355726354,0.044659062899141774
483,Fremont Academy of Engineering and Design,1,0,8.0,5.0,61018,18576,0.05133663477267125,0.2784861182692092,0.187375355726354,0.044659062899141774
484,Pomona High,1,0,39.0,22.0,63283,14474,0.027593921879369813,0.2977533327118486,0.21832758459960847,0.06053261241105
485,Monache High,1,0,12.0,4.0,44693,22638,0.03678668629813055,0.31564270735733724,0.17701780216838442,0.037054388078347385
486,Poway High,1,0,39.0,26.0,115391,16032,0.023843681854699875,0.1433490187076782,0.3946115000573855,0.20185355216343395
487,Quartz Hill High,1,0,59.0,45.0,84674,21462,0.017471648766265783,0.286792291036937,0.2571012069372092,0.0991489270478273
488,Los Osos High,1,0,178.0,132.0,103679,7795,0.008874858538328667,0.23223539222109715,0.3432604681636786,0.1367562094228364
489,Rancho Cucamonga High,1,0,168.0,114.0,100653,13347,0.014295774647887324,0.22140845070422535,0.3348239436619718,0.1269718309859155
490,Rancho Mirage High,1,0,39.0,22.0,84891,9637,0.010676156583629894,0.18315539739027284,0.2826809015421115,0.21429418742586
491,Citrus Valley High,1,0,57.0,39.0,78191,13964,0.01985520751200631,0.24442692280123288,0.2810551214966669,0.15464841230019352
492,Grove,1,1,12.0,9.0,81557,12608,0.004921470449779604,0.1678863354303077,0.35079385458124707,0.2409380750631232
493,Redlands East Valley High,1,0,58.0,42.0,78191,13964,0.01985520751200631,0.24442692280123288,0.2810551214966669,0.15464841230019352
494,Redlands Senior High,1,0,117.0,90.0,78191,13964,0.01985520751200631,0.24442692280123288,0.2810551214966669,0.15464841230019352
495,Sage Oak Charter,1,1,4.0,3.0,81557,12608,0.004921470449779604,0.1678863354303077,0.35079385458124707,0.2409380750631232
496,Redondo Union High,1,0,54.0,42.0,104859,15650,0.003294955309801545,0.08930465081048326,0.4629222845023481,0.27170125738524464
497,Design Tech High,1,1,9.0,6.0,173760,4780,0.006739181839678411,0.0811066445968314,0.40435091038070464,0.42385906833766845
498,Everest Public High,1,1,9.0,8.0,80313,10724,0.05817313732881015,0.2586170791975541,0.22109142689617622,0.13862713071156343
499,Sequoia High,1,0,30.0,17.0,184479,10126,0.006666013135967062,0.0953828056072934,0.3980001960592099,0.32707577688461914
500,Summit Preparatory Charter High,1,1,8.0,6.0,80313,10724,0.05817313732881015,0.2586170791975541,0.22109142689617622,0.13862713071156343
501,Grover Cleveland Charter High,1,1,65.0,45.0,65740,24581,0.040246568469340216,0.254506683869118,0.2649177507794861,0.08472207289538759
502,Reseda Charter High,1,1,22.0,17.0,65740,24581,0.040246568469340216,0.254506683869118,0.2649177507794861,0.08472207289538759
503,Sherman Oaks Center for Enriched Studies,1,0,50.0,32.0,65740,24581,0.040246568469340216,0.254506683869118,0.2649177507794861,0.08472207289538759
504,Eisenhower High,1,0,72.0,47.0,59416,21559,0.04639866322109313,0.3728019896244195,0.12711057570870654,0.02689101754522315
505,Rialto High,1,0,119.0,71.0,59416,21559,0.04639866322109313,0.3728019896244195,0.12711057570870654,0.02689101754522315
506,Wilmer Amina Carter High,1,0,84.0,56.0,95953,5393,0.017222902633190446,0.36351806491120636,0.21586037966932026,0.06659522351500306
507,De Anza High,1,0,15.0,10.0,96971,9131,0.01582551356834897,0.1774283540451433,0.36692873446614255,0.1325893989348212
508,John F. Kennedy High,1,0,6.0,5.0,63764,14466,0.031398974873651384,0.26413133087207424,0.26026022438080215,0.10849851249148715
509,Rio Linda High,1,0,6.0,4.0,72438,4994,0.01152392366552964,0.4825297317230571,0.20503364985710335,0.02839494791186503
510,Arlington High,1,0,81.0,51.0,75415,24650,0.038243649873081514,0.3460419923680804,0.1913191117386992,0.060265268041757025
511,Hillcrest High,1,0,60.0,42.0,75415,24650,0.038243649873081514,0.3460419923680804,0.1913191117386992,0.060265268041757025
512,John W. North High,1,0,120.0,73.0,54701,16843,0.016229193341869397,0.2612035851472471,0.23498719590268885,0.13745198463508324
513,La Sierra High,1,0,76.0,39.0,71139,14326,0.025176652217801795,0.3133721275458702,0.21830651386497238,0.059408586188468615
514,Martin Luther King Jr. High,1,0,151.0,100.0,121021,10110,0.01318383440118285,0.2021110563495975,0.297765730244784,0.17225234105470674
515,Norte Vista High,1,0,88.0,55.0,75415,24650,0.038243649873081514,0.3460419923680804,0.1913191117386992,0.060265268041757025
516,Ramona High,1,0,83.0,45.0,69531,16576,0.036653063293706115,0.3260500367544549,0.2028592431117082,0.06445970951306684
517,Riverside STEM Academy,1,0,91.0,58.0,54701,16843,0.016229193341869397,0.2612035851472471,0.23498719590268885,0.13745198463508324
518,Riverside STEM Academy,1,0,30.0,26.0,54701,16843,0.016229193341869397,0.2612035851472471,0.23498719590268885,0.13745198463508324
519,Rocklin High,1,0,19.0,16.0,107776,13136,0.0047565301515640115,0.11794582392776523,0.4467107384714608,0.18373105449854885
520,Whitney High,1,0,19.0,17.0,107776,13136,0.0047565301515640115,0.11794582392776523,0.4467107384714608,0.18373105449854885
521,Rosemead High,1,0,101.0,74.0,61394,16887,0.12605375822041753,0.298494946374189,0.24464845301672772,0.043121331155934146
522,Oakmont High,1,0,10.0,9.0,88966,12273,0.005739130434782609,0.16669565217391305,0.40904347826086956,0.1438695652173913
523,Woodcreek High,1,0,14.0,6.0,113991,24318,0.009237875288683603,0.15390043623299973,0.4193182790180481,0.14115558976990847
524,John A. Rowland High,1,0,105.0,76.0,73948,13910,0.03130357670706473,0.2490097546556311,0.39326041974578774,0.09042270174401419
525,John F. Kennedy High,1,0,20.0,13.0,81626,18496,0.01607817426867722,0.13739814554650182,0.4201554743841903,0.17230183259966908
526,Luther Burbank High,1,0,15.0,13.0,50832,23538,0.05863061105410354,0.33864509768415124,0.18957365042956884,0.03917426208728195
527,Mira Loma High,1,0,26.0,22.0,47056,15470,0.016254141492886377,0.28758526603001366,0.2917559929838238,0.10602221789124927
528,Sheldon High,1,0,16.0,9.0,97009,8606,0.050676773145641583,0.2628045479155387,0.3181916621548457,0.08684353004872766
529,West Campus,1,0,19.0,15.0,55003,13187,0.04666639777356512,0.2757633202920179,0.2298632678578631,0.08631468559674102
530,Everett Alvarez High,1,0,30.0,14.0,75373,17076,0.049369666658073165,0.2578566088324009,0.22746139369408852,0.043285467529454225
531,West Shores High,1,0,12.0,8.0,24750,1162,0.012957746478873239,0.5628169014084508,0.1047887323943662,0.04563380281690141
532,Arroyo Valley High,1,0,77.0,57.0,44129,6621,0.05841635399146073,0.4030922499676543,0.1016949152542373,0.01416742139992237
533,Cajon High,1,0,99.0,70.0,72281,17076,0.028838499268123572,0.30176420739066795,0.20400092447548857,0.05518605069207262
534,Indian Springs High,1,0,76.0,38.0,41060,12661,0.07392410920869967,0.33896344285053215,0.10396421409841122,0.018008637976245565
535,Middle College High,1,0,51.0,32.0,41060,12661,0.07392410920869967,0.33896344285053215,0.10396421409841122,0.018008637976245565
536,Options for Youth-San Bernardino,1,1,6.0,5.0,57197,3602,0.05357695881077733,0.2927634974708372,0.17033137194177764,0.04242799628367916
537,Pacific High,1,0,19.0,12.0,49799,18056,0.03415000268053396,0.36259582908915455,0.15257599313783304,0.023401061491449097
538,Public Safety Academy,1,1,5.0,3.0,57197,3602,0.05357695881077733,0.2927634974708372,0.17033137194177764,0.04242799628367916
539,San Bernardino High,1,0,33.0,18.0,41631,8970,0.038180064673512225,0.34691098882396326,0.15283372099619902,0.037329097407386394
540,San Gorgonio High,1,0,41.0,24.0,49799,18056,0.03415000268053396,0.36259582908915455,0.15257599313783304,0.023401061491449097
541,San Clemente High,1,0,25.0,21.0,149882,9959,0.008604490159232519,0.11185837207002275,0.43240035604786864,0.24176639303728611
542,Canyon Crest Academy,1,0,165.0,137.0,157333,20464,0.005519437441953032,0.05328379992039273,0.36383176330104816,0.4634469948255274
543,Canyon Hills High,1,0,25.0,18.0,94485,11274,0.004044440113049411,0.14082448104473247,0.4221810739693987,0.1991034012279505
544,Crawford High,1,0,47.0,25.0,56137,21208,0.029767415761860674,0.2107286143141711,0.2952613416379093,0.14272087085823304
545,Del Norte High,1,0,125.0,97.0,147827,15300,0.00034859768657898905,0.07089209317065441,0.4859768657898907,0.32232609729044526
546,e3 Civic High,1,1,15.0,8.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
547,Gompers Preparatory Academy,1,1,34.0,19.0,54862,15049,0.03997478768577495,0.23341295116772823,0.2687765392781316,0.08369824840764331
548,Hoover High,1,0,75.0,36.0,56137,21208,0.029767415761860674,0.2107286143141711,0.2952613416379093,0.14272087085823304
549,Kearny College Connections,1,0,13.0,8.0,77249,17174,0.04014957685494981,0.1899232434560126,0.3225180644979897,0.16000787246605
550,Kearny Digital Media & Design,1,0,8.0,4.0,77249,17174,0.04014957685494981,0.1899232434560126,0.3225180644979897,0.16000787246605
551,High Tech High,1,1,10.0,9.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
552,Lincoln High,1,0,26.0,15.0,43958,13670,0.043560663956225355,0.36590957723229295,0.1253018677589949,0.02720630941827408
553,Mira Mesa High,1,0,50.0,33.0,99376,25215,0.03676074217051837,0.16860556106213156,0.3705288051889335,0.1713704418592519
554,Morse High,1,0,35.0,21.0,73090,18276,0.03650608787718369,0.3083959767072525,0.23572260455267338,0.04372683959767072
555,Mt. Carmel High,1,0,54.0,32.0,126371,18664,0.012176757711081109,0.10624156194828123,0.43363796863641085,0.2728216844947554
556,Henry High,1,0,46.0,29.0,102597,11665,0.006239954618511866,0.1351044719674766,0.40947338564810437,0.21636569915855158
557,Point Loma High,1,0,22.0,10.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
558,Rancho Bernardo High,1,0,94.0,68.0,104501,21109,0.004715426543288123,0.1160603371783496,0.4262137152997845,0.2666751172518697
559,San Diego High,1,0,43.0,29.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
560,High Tech High,1,1,18.0,7.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
561,San Ysidro High,1,0,41.0,18.0,70846,22634,0.03649918197304728,0.31865944778964056,0.2221660004385299,0.03742684140397038
562,Scripps Ranch High,1,0,94.0,69.0,137987,12127,0.009377007064868336,0.097495183044316,0.4382359237850567,0.31085420680796405
563,Southwest Senior High,1,0,43.0,21.0,70846,22634,0.03649918197304728,0.31865944778964056,0.2221660004385299,0.03742684140397038
564,Torrey Pines High,1,0,61.0,50.0,157333,20464,0.005519437441953032,0.05328379992039273,0.36383176330104816,0.4634469948255274
565,University City High,1,0,52.0,34.0,81438,19417,0.012974623163518412,0.06318768682821345,0.4168733702219678,0.3763594733829422
566,Westview High,1,0,132.0,100.0,126371,18664,0.012176757711081109,0.10624156194828123,0.43363796863641085,0.2728216844947554
567,San Dimas High,1,0,38.0,28.0,89669,11358,0.00975005164222268,0.20966742408593267,0.3498863871101012,0.14889485643462094
568,Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE),1,0,10.0,6.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
569,Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE),1,0,5.0,5.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
570,San Fernando Senior High,1,0,41.0,25.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
571,Vaughn Next Century Learning Center,1,1,14.0,8.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
572,Lincoln (Abraham) High,1,0,97.0,59.0,119800,16019,0.019332692571742412,0.18165591102567624,0.42954826307840177,0.19934093093505423
573,Balboa High,1,0,30.0,16.0,105340,23090,0.06252951301619217,0.23671343051683955,0.31528279181708785,0.09273560907249158
574,Galileo High,1,0,104.0,60.0,98567,33011,0.0160193779514737,0.09837567171470445,0.44451229441459045,0.2774995929001791
575,Gateway High,1,1,15.0,7.0,125550,17000,0.007690918938436541,0.09637118613468135,0.44220978515977616,0.3122946380213035
576,Washington (George) High,1,0,85.0,55.0,107158,17809,0.031513589503280225,0.12125117150890347,0.4362406279287723,0.22656982193064668
577,O'Connell (John) High,1,0,4.0,,138890,27069,0.02375780381424784,0.13317369366287524,0.3865560591807064,0.24636962285127853
578,City Arts & Leadership Academy,1,1,7.0,4.0,105340,23090,0.06252951301619217,0.23671343051683955,0.31528279181708785,0.09273560907249158
579,Lowell High,1,0,157.0,122.0,82557,10864,0.024896265560165973,0.1430570298176204,0.4203415999228023,0.19468300685129789
580,Burton (Phillip and Sala) Academic High,1,0,27.0,20.0,82810,12520,0.0850162362764806,0.2838410391216948,0.2689345910004639,0.07397556826967681
581,"Asawa (Ruth) SF Sch of the Arts, A Public School",1,0,27.0,21.0,172785,12888,0.006897121381076282,0.07752034031305496,0.39755503242060053,0.38504109362739025
582,Marshall (Thurgood) High,1,0,8.0,3.0,67094,11148,0.07110888185816806,0.2583918512230882,0.2536461146693418,0.08075468786171773
583,Gabrielino High,1,0,128.0,93.0,65563,11626,0.09965564738292011,0.28760330578512394,0.28956611570247937,0.0731060606060606
584,Options for Youth San Gabriel,1,1,3.0,3.0,65563,11626,0.09965564738292011,0.28760330578512394,0.28956611570247937,0.0731060606060606
585,San Gabriel High,1,0,144.0,106.0,65563,11626,0.09965564738292011,0.28760330578512394,0.28956611570247937,0.0731060606060606
586,San Jacinto High,1,0,78.0,48.0,46844,9226,0.029445727482678985,0.33318899153194764,0.16084488067744418,0.04286951501154734
587,San Jacinto Valley Academy,1,1,24.0,14.0,46844,9226,0.029445727482678985,0.33318899153194764,0.16084488067744418,0.04286951501154734
588,Abraham Lincoln High,1,0,13.0,7.0,108503,14843,0.020147652471178674,0.13703313088700586,0.37502272975233664,0.2487907771756919
589,ACE Charter High,1,1,5.0,5.0,98386,8480,0.05548024300848521,0.206456795702164,0.312547070341919,0.16985489782597782
590,Alpha Cindy Avitia High,1,1,19.0,8.0,84335,12010,0.09479959695476937,0.2855743394536498,0.1770040304523063,0.04178795342588446
591,Andrew P. Hill High,1,0,21.0,13.0,77009,15760,0.0710209417502577,0.3147547577745934,0.21540085979334792,0.045503683032908464
592,Branham High,1,0,39.0,28.0,123250,11277,0.01031982563053245,0.17334638138872827,0.3525199056981451,0.23010542235665674
593,Del Mar High,1,0,10.0,6.0,100198,13771,0.019474416331441032,0.21688785292680177,0.3520809052971916,0.1879018008195797
594,Evergreen Valley High,1,0,212.0,158.0,143641,12269,0.044397968329847624,0.18518075888855692,0.375440693158052,0.12945921720944129
595,Independence High,1,0,37.0,27.0,98386,8480,0.05548024300848521,0.206456795702164,0.312547070341919,0.16985489782597782
596,KIPP San Jose Collegiate,1,1,40.0,29.0,98386,8480,0.05548024300848521,0.206456795702164,0.312547070341919,0.16985489782597782
597,Leigh High,1,0,43.0,31.0,158484,17445,0.008446751788971517,0.15616669005191525,0.3856040409709555,0.24686403816472569
598,Leland High,1,0,110.0,86.0,207959,12714,0.005233630784291577,0.06558981889378365,0.45724613125494185,0.34417711510222526
599,Luis Valdez Leadership Academy,1,1,9.0,8.0,84335,12010,0.09479959695476937,0.2855743394536498,0.1770040304523063,0.04178795342588446
600,Lynbrook High,1,0,209.0,157.0,157747,13956,0.0043118808352932796,0.09831801012044758,0.38742783835792177,0.4044259140474663
601,Mt. Pleasant High,1,0,15.0,9.0,104518,15787,0.0538728323699422,0.2937803468208092,0.24578034682080924,0.07907514450867052
602,Oak Grove High,1,0,14.0,13.0,121404,23446,0.02723435343777904,0.18887490867765241,0.3840409124117217,0.16056498092377627
603,Piedmont Hills High,1,0,87.0,64.0,130078,12183,0.03444272445820434,0.17372936016511867,0.4142479360165119,0.16773090815273478
604,Pioneer High,1,0,27.0,14.0,123250,11277,0.01031982563053245,0.17334638138872827,0.3525199056981451,0.23010542235665674
605,Santa Teresa High,1,0,38.0,27.0,121404,23446,0.02723435343777904,0.18887490867765241,0.3840409124117217,0.16056498092377627
606,Silver Creek High,1,0,87.0,63.0,111105,9823,0.0816793893129771,0.2242820792439113,0.3373318793166121,0.08342420937840785
607,University Preparatory Academy Charter,1,1,22.0,18.0,121428,21335,0.015547452648637699,0.15517066747695735,0.39058543502481513,0.2273371822141193
608,Learning in an Urban Community with High Achievement (L.U.C.H.A.),1,0,18.0,13.0,70656,14072,0.06442721791559002,0.2971576227390181,0.18748205569910997,0.04886592018374964
609,Willow Glen High,1,0,29.0,17.0,121428,21335,0.015547452648637699,0.15517066747695735,0.39058543502481513,0.2273371822141193
610,Yerba Buena High,1,0,28.0,18.0,84335,12010,0.09479959695476937,0.2855743394536498,0.1770040304523063,0.04178795342588446
611,California Connections Academy Southern California,1,1,25.0,16.0,105524,13592,0.030297390851230132,0.18666021513380726,0.3251200357315666,0.15725611344772397
612,San Juan Hills High,1,0,38.0,21.0,105524,13592,0.030297390851230132,0.18666021513380726,0.3251200357315666,0.15725611344772397
613,San Leandro High,1,0,35.0,19.0,89219,17261,0.03227251098608895,0.2523021804237691,0.3249363226691298,0.1193495115738797
614,Arroyo High,1,0,22.0,19.0,96581,8794,0.041568081651588956,0.31876594757596843,0.28680120621665506,0.048805381581999534
615,KIPP King Collegiate High,1,1,27.0,18.0,96581,8794,0.041568081651588956,0.31876594757596843,0.28680120621665506,0.048805381581999534
616,San Lorenzo High,1,0,11.0,3.0,96581,8794,0.041568081651588956,0.31876594757596843,0.28680120621665506,0.048805381581999534
617,San Luis Obispo High,1,0,7.0,5.0,78788,12667,0.0036402244805096313,0.1589564689822539,0.3762576469993427,0.22164922392436423
618,Mission Hills High,1,0,74.0,49.0,77618,14535,0.0314217366005043,0.2559966380034913,0.30662054697097046,0.08776750501066788
619,San Marcos High,1,0,61.0,45.0,91564,17528,0.01569480366799906,0.17746296731718786,0.39965906418998354,0.1467493533976017
620,San Marino High,1,0,84.0,61.0,163654,4108,0.013465179886387544,0.06301283399957922,0.42794024826425414,0.3812329055333474
621,Aragon High,1,0,62.0,45.0,163442,9872,0.0036345882608223934,0.10844092437886514,0.3992079852446566,0.33655202343495716
622,Hillsdale High,1,0,55.0,40.0,139631,16506,0.014490973842564165,0.1416247083384502,0.3975807441974702,0.25770600515780423
623,San Mateo High,1,0,55.0,39.0,94334,12689,0.02533070644525753,0.1895782236339512,0.3401954083068634,0.17598809858871778
624,Port of Los Angeles High,1,1,22.0,11.0,56881,22843,0.01614568666103445,0.3001736600018774,0.2344644701023186,0.08281704684126537
625,San Pedro Senior High,1,0,45.0,32.0,56881,22843,0.01614568666103445,0.3001736600018774,0.2344644701023186,0.08281704684126537
626,San Rafael High,1,0,23.0,12.0,99136,15784,0.04227608301991921,0.12839531968240703,0.34284022844407297,0.2079676835213818
627,Terra Linda High,1,0,23.0,13.0,106919,12582,0.010483096007687603,0.10828164584607321,0.41840656940683146,0.23206953787018433
628,California High,1,0,135.0,98.0,159414,13044,0.006082677928015187,0.12215721979001201,0.4354732478400682,0.270969741583046
629,Dougherty Valley High,1,0,304.0,232.0,186021,15095,0.007235640698756159,0.06646452813286015,0.4640113013816628,0.36229886641629055
630,Sanger High,1,0,12.0,10.0,60689,10734,0.035591632844208555,0.316310601668079,0.20012488292226038,0.038936711119040186
631,Century High,1,0,54.0,28.0,106058,15042,0.022416174808489262,0.19951651387667965,0.3413600401858596,0.1595190254929047
632,Foothill High,1,0,45.0,30.0,106058,15042,0.022416174808489262,0.19951651387667965,0.3413600401858596,0.1595190254929047
633,Hector G. Godinez,1,0,113.0,75.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
634,Ednovate - Legacy College Prep.,1,1,22.0,12.0,106058,15042,0.022416174808489262,0.19951651387667965,0.3413600401858596,0.1595190254929047
635,Middle College High,1,0,46.0,17.0,80051,10178,0.05763102322902668,0.23486273756959108,0.20291802649260895,0.07371856402380496
