,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
810,West High,1,0,103.0,13.0,97688,16577,0.010855605161763806,0.17607485780686197,0.4307076019815302,0.20359611032964345
811,John C. Kimball High,1,0,56.0,3.0,119614,8861,0.03321355734680004,0.2236088181023599,0.3010585607458483,0.07089443527240943
812,Merrill F. West High,1,0,50.0,11.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
813,Millennium Charter,1,1,19.0,,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
814,Tracy High,1,0,49.0,11.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
815,Tahoe Truckee High,1,0,33.0,7.0,100205,6975,0.002208968411751712,0.10603048376408217,0.4759590604521022,0.17450850452838523
816,Verdugo Hills Senior High,1,0,33.0,9.0,66453,10079,0.049000197980597904,0.2594535735497921,0.27534151653137995,0.10676103741833301
817,Mission Oak High,1,0,15.0,5.0,55269,21459,0.035200853354020706,0.35404494654415863,0.15745836262697277,0.03076438216684041
818,Tulare Union High,1,0,20.0,4.0,55269,21459,0.035200853354020706,0.35404494654415863,0.15745836262697277,0.03076438216684041
819,Turlock High,1,0,47.0,11.0,48137,15269,0.03268258988621078,0.33107936161704293,0.15865052532082743,0.05653106481986404
820,Tustin Connect,1,0,9.0,,75626,18873,0.045048927647923745,0.2393905592455509,0.31719312477817774,0.11608274603255082
821,Tustin High,1,0,50.0,7.0,75626,18873,0.045048927647923745,0.2393905592455509,0.31719312477817774,0.11608274603255082
822,Twentynine Palms High,1,0,5.0,3.0,41322,9092,0.01401145688187026,0.2652113330236879,0.24949682613407648,0.06386437529029261
823,Ukiah High,1,0,23.0,8.0,56556,11282,0.016494747349907305,0.30346532300232926,0.2165232685268812,0.08903360745353425
824,James Logan High,1,0,200.0,36.0,120772,21723,0.03289867425959847,0.25120150891383597,0.32844266308783254,0.14633925170931644
825,Upland High,1,0,54.0,8.0,65542,18826,0.018026565464895637,0.2840718830226588,0.2635617814488224,0.09557428284406742
826,Upper Lake High,1,0,5.0,,55276,1131,0.0013386880856760374,0.3712628290941544,0.249888442659527,0.05934850513163766
827,Buckingham Collegiate Charter Academy,1,1,15.0,3.0,98579,13703,0.016977019844759682,0.22528964172370283,0.3073452376400413,0.1001032386341911
828,Vacaville High,1,0,39.0,9.0,98579,13703,0.016977019844759682,0.22528964172370283,0.3073452376400413,0.1001032386341911
829,Valencia High,1,0,86.0,16.0,95640,11312,0.004876621476640983,0.1528333170779284,0.40168731103091776,0.16112357358821808
830,West Ranch High,1,0,127.0,32.0,134115,6624,0.004017013232514178,0.1260239445494644,0.4560491493383743,0.23030875866414618
831,Jesse M. Bethel High,1,0,34.0,4.0,91380,18612,0.021200974300342994,0.24056767907739723,0.34677138738380475,0.07928617587115375
832,Vallejo High,1,0,17.0,3.0,57254,14534,0.041473757927090224,0.2917558261681516,0.2448352332412559,0.08399797688985722
833,Magnolia Science Academy 2,1,1,8.0,,61880,18685,0.038859257646674646,0.2467073037988462,0.2684771960378796,0.08909328398824426
834,Robert Fulton College Preparatory,1,0,7.0,3.0,49232,18558,0.04270844230568051,0.26040903860236425,0.2557275865676326,0.05675279840987551
835,Van Nuys Senior High,1,0,90.0,23.0,61914,9559,0.0364029349866333,0.1788862977077527,0.3184119219612081,0.09453387179341334
836,Animo Venice Charter High,1,1,17.0,,99496,14420,0.00976468000879701,0.10393666153507808,0.4441609852650099,0.2720035188036068
837,Buena High,1,0,19.0,3.0,81501,19279,0.007826134380453752,0.19071771378708552,0.34170484293193715,0.15485929319371727
838,El Camino High,1,0,12.0,3.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
839,Foothill Technology High,1,0,43.0,8.0,81501,19279,0.007826134380453752,0.19071771378708552,0.34170484293193715,0.15485929319371727
840,Ventura High,1,0,45.0,8.0,66460,12655,0.02013600635873885,0.2013600635873885,0.34346021372427804,0.10845182372162854
841,Excelsior Charter,1,1,9.0,3.0,48495,14241,0.020159551530832254,0.29739830386660915,0.18736524363949977,0.05091993675434814
842,University Preparatory,1,0,37.0,10.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
843,Villa Park High,1,0,40.0,6.0,164919,1972,0.005283712382265104,0.13944406156673558,0.44888582586721804,0.18263266712611992
844,Redwood High,1,0,40.0,13.0,65729,18001,0.04008397480755773,0.2598740377886634,0.22295311406578028,0.07275017494751575
845,University Preparatory High,1,1,7.0,,65975,18229,0.015524285065819337,0.2656075049175367,0.2694810107429263,0.06530488727492813
846,Rancho Buena Vista High,1,0,26.0,,80584,10654,0.011084793936522975,0.19336807200378966,0.34197063003315964,0.11515869256276647
847,Vista High,1,0,39.0,5.0,77970,14603,0.03184752161734259,0.27365728900255754,0.25432346851784193,0.07949701619778346
848,Walnut High,1,0,150.0,22.0,105848,13305,0.02388704526955106,0.1735958925552564,0.4496587564961493,0.15690939828439046
849,Contra Costa School of Performing Arts,1,1,3.0,,156280,10327,0.005026116093426628,0.06317138070365626,0.4729476692618508,0.32265694293879965
850,Las Lomas High,1,0,116.0,7.0,115938,10256,0.003751685327393165,0.07778885046016765,0.43173691306641654,0.336420657717334
851,Northgate High,1,0,100.0,20.0,156280,10327,0.005026116093426628,0.06317138070365626,0.4729476692618508,0.32265694293879965
852,Connecting Waters Charter,1,1,6.0,5.0,59833,2988,0.03937472349211031,0.41660522046895737,0.0974782480460109,0.033918301135525734
853,Pajaro Valley High,1,0,26.0,4.0,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
854,Watsonville High,1,0,40.0,9.0,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
855,Edgewood High,1,0,13.0,,84505,12160,0.03349014705398559,0.35595617988617295,0.2457808336348982,0.06280225022206139
856,South Hills High,1,0,44.0,7.0,70428,5802,0.01831849995679599,0.3334485440248855,0.19001123304242634,0.07120020737924479
857,West Covina High,1,0,42.0,4.0,87147,10372,0.03144020484405826,0.29177685430046596,0.30978466188137516,0.11258027956176804
858,River City High,1,0,56.0,9.0,80916,13637,0.016593575915609813,0.22594919205088695,0.31290743155149936,0.12765200900794121
859,Westlake High,1,0,135.0,35.0,119967,13813,0.012151694261903889,0.11946106685267448,0.39634347810125187,0.2345166856345681
860,La Quinta High,1,0,73.0,6.0,67104,27169,0.06393220444596763,0.2777094075678033,0.2753259701213528,0.07728256975059586
861,Westminster High,1,0,49.0,5.0,67104,27169,0.06393220444596763,0.2777094075678033,0.2753259701213528,0.07728256975059586
862,Wheatland Union High,1,0,10.0,,76071,1662,0.0018088634308109737,0.23334338257461562,0.2876092854989448,0.059692493216762135
863,California High,1,0,58.0,14.0,77898,11939,0.014920757634325474,0.3563587166602242,0.2332044839582528,0.06733668341708543
864,La Serna High,1,0,69.0,12.0,77482,10813,0.03456039626252392,0.31753536718075726,0.2112274381777928,0.06784494727757139
865,Pioneer High,1,0,29.0,9.0,74717,8861,0.04564315352697095,0.37225214090226894,0.1855301492010241,0.04224419528560078
866,Whittier High,1,0,40.0,11.0,76177,10836,0.02841343343973385,0.2867868542912377,0.28112215078901226,0.09324281796520253
867,Elsinore High,1,0,17.0,,79895,9721,0.04040675536442234,0.3292568203198495,0.19885320073466828,0.05648882318684765
868,Williams Junior/Senior High,1,0,5.0,3.0,72500,1738,0.033752860411899316,0.30205949656750575,0.2345537757437071,0.01887871853546911
869,Willows High,1,0,6.0,3.0,53855,3255,0.035237769414984604,0.3087581252138214,0.2620595278823127,0.03900102634279849
870,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,1,0,49.0,10.0,50965,14938,0.05886529018517423,0.33393480447257884,0.11663610010057386,0.017984973081701473
871,Phineas Banning Senior High,1,0,32.0,5.0,50965,14938,0.05886529018517423,0.33393480447257884,0.11663610010057386,0.017984973081701473
872,Windsor High,1,0,30.0,6.0,118773,9915,0.023585609792506346,0.1883863263173608,0.34054834054834054,0.11588794347415037
873,Pioneer High,1,0,55.0,6.0,84856,7763,0.03357721452835119,0.23634700810033968,0.25568330284818397,0.1401881369218709
874,Woodland Senior High,1,0,21.0,4.0,68158,14361,0.022759181260622183,0.29586935638808837,0.24440257149190867,0.09535949161309391
875,El Camino Real Charter High,1,1,117.0,19.0,95212,17961,0.007618035255558508,0.151829214279387,0.4196120116927983,0.19865946201316917
876,Taft Charter High,1,1,76.0,20.0,110525,10453,0.005858516818825367,0.1289850119611385,0.42645120343699655,0.21115071034516428
877,Woodside High,1,0,107.0,17.0,184479,10126,0.006666013135967062,0.0953828056072934,0.3980001960592099,0.32707577688461914
878,Yorba Linda High,1,0,73.0,17.0,129253,16661,0.005304964539007092,0.1489078014184397,0.4046241134751773,0.19418439716312058
879,River Valley High,1,0,33.0,5.0,74188,12651,0.05001966181675187,0.23499803381832482,0.25780574125049155,0.10644907589461267
880,Yuba City High,1,0,20.0,5.0,54564,14200,0.02980043666449611,0.28670471521047997,0.22231585398552112,0.04481556670624737
881,Yucaipa High,1,0,26.0,,73647,18759,0.022715497259414796,0.3104633088816776,0.24490742003217802,0.10913255706143819
882,Yucca Valley High,1,0,10.0,,45511,10494,0.018799239337136647,0.3139364303178484,0.18810105949470252,0.05998370008149959
883,Saint Joseph Notre Dame High School,0,0,31.0,4.0,96014,25477,0.019494569669978784,0.15013759636997667,0.39337856857761067,0.2186416822469172
884,Tilden Preparatory School,0,0,5.0,,107669,8129,0.007413897688211902,0.08755139179079328,0.37453663139448673,0.4078991709914403
885,Ramona Convent Secondary School,0,0,24.0,3.0,66169,10106,0.04951091743544574,0.23605767001993416,0.30559547540679616,0.11116777154513004
886,Fairmont Preparatory Academy,0,0,80.0,8.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
887,Servite High School,0,0,35.0,5.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
888,Excelsior School,0,0,3.0,,84833,11763,0.027239829800771463,0.18169165307989024,0.44263729271881336,0.1810951604565157
889,Menlo,0,0,68.0,7.0,250000,2252,0.006997324552377032,0.05083350483638609,0.349248816628936,0.5266515743980242
890,Garces Memorial High,0,0,15.0,4.0,31739,11059,0.06752608962553713,0.3439108466732776,0.10421683902346886,0.022571657930773953
891,St. John Bosco High School,0,0,42.0,11.0,63848,22998,0.042512576803006505,0.30397088942355494,0.21530691376190572,0.04664850569684437
892,Notre Dame High School,0,0,34.0,7.0,159599,10404,0.006629376424280091,0.09483115806919412,0.4261963952765693,0.3227677646571369
893,Maybeck High School,0,0,10.0,,139029,5746,0.0024190547078526236,0.059080759211016,0.3811871976181615,0.4690174916263491
894,Saint Mary's College High School,0,0,50.0,9.0,107669,8129,0.007413897688211902,0.08755139179079328,0.37453663139448673,0.4078991709914403
895,International School of Los Angeles-BB,0,0,23.0,3.0,85086,7544,0.02292910176153734,0.17608094336875818,0.4243703595865483,0.10649293929247343
896,Providence High School,0,0,31.0,5.0,89021,12533,0.007253748507231633,0.16891503383608297,0.41828475385908265,0.1460480339687735
897,Mercy High,0,0,29.0,5.0,158316,15899,0.013492010873168469,0.09205728303387921,0.4113903069681098,0.3444606510641119
898,Viewpoint School,0,0,66.0,12.0,149724,9949,0.002849002849002849,0.10105896898349728,0.4097188625490512,0.30247809493092515
899,AGBU Manoogian-Demirdjian,0,0,14.0,3.0,73894,14652,0.04400510204081633,0.253333719851577,0.2915120593692022,0.0691384508348794
900,Pacific Ridge School,0,0,42.0,4.0,138138,16258,0.014002478314745973,0.08785625774473359,0.42326517967781907,0.2681536555142503
901,Jesuit High School,0,0,45.0,9.0,67766,25581,0.014043274416147564,0.2415311131165944,0.31311219211551583,0.13655873742598665
902,Mater Dei Catholic High School,0,0,56.0,12.0,113415,14899,0.03556472658857802,0.1901438368635067,0.38675122898585906,0.12687382411846818
903,The Webb Schools,0,0,34.0,5.0,100598,12211,0.010027043894320782,0.126190971499896,0.34674433118369047,0.3021427085500312
904,Carondelet High School,0,0,44.0,14.0,95961,10548,0.014802395209580838,0.17576047904191616,0.3946347305389222,0.14883832335329342
905,De La Salle High School of Concord,0,0,58.0,10.0,95961,10548,0.014802395209580838,0.17576047904191616,0.3946347305389222,0.14883832335329342
906,The Athenian School,0,0,26.0,5.0,200726,9274,0.0039759295078444015,0.08419299376746185,0.48071136900924133,0.2956157317859445
907,Eastside College Preparatory School,0,0,10.0,,120754,14360,0.031604487017897656,0.17582556087723722,0.23481220065540712,0.289671036047391
908,Vistamar School,0,0,24.0,6.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
909,Crespi Carmelite High School,0,0,40.0,4.0,76088,12815,0.014033241240187695,0.17699425514186728,0.3803446914879621,0.1956321536639916
910,Sacramento Waldorf School,0,0,13.0,,89923,15996,0.007325519445924348,0.15843100692594567,0.37976158763985085,0.16502397442727756
911,Alsion Montessori Middle/High,0,0,6.0,,188596,16458,0.007262525890773708,0.08979837969638971,0.37731050575496183,0.4026900186151386
912,Fremont Christian School,0,0,25.0,5.0,132568,24879,0.01740765109502773,0.1922361124165805,0.3811636431995488,0.22494595356706457
913,San Joaquin Memorial High,0,0,15.0,3.0,32170,10331,0.049776844316093465,0.2791283801522709,0.15347860330795485,0.017064846416382253
914,Rosary Academy,0,0,19.0,4.0,80279,11968,0.01651871510936213,0.182987096183765,0.3510570147341448,0.16280772398645557
915,Holy Family High School,0,0,5.0,,47160,14052,0.03910220214568041,0.2563876341050254,0.3490612648221344,0.12041219649915302
916,St. Lucy's Priory High School,0,0,15.0,,108750,8688,0.008206457186049022,0.19706295216499298,0.3753914264118346,0.18469927653601123
917,California Crosspoint Academy,0,0,41.0,5.0,88764,9668,0.029421570261710286,0.2820470078346391,0.31463577262877146,0.0848058009668278
918,Moreau Catholic High School,0,0,78.0,7.0,89657,22482,0.035299599291771504,0.3348802534712515,0.24890504146864226,0.057124219550834035
919,Fusion Academy,0,0,4.0,,142500,8596,0.0028512698096943173,0.07167959684371063,0.5464491744579272,0.26709104170810954
920,Crystal Springs Uplands School,0,0,53.0,10.0,158316,15899,0.013492010873168469,0.09205728303387921,0.4113903069681098,0.3444606510641119
921,Idyllwild Arts Academy,0,0,15.0,,79276,1295,0.003989361702127659,0.29343971631205673,0.33156028368794327,0.13430851063829788
922,Crean Lutheran High School,0,0,87.0,13.0,112054,20645,0.0034146081203649363,0.09488875846982874,0.4698020594355226,0.2905084564904231
923,TVT Community Day School,0,0,12.0,5.0,170781,7005,0.0008472182999152782,0.057328438294267155,0.45537983620446204,0.3775769556622423
924,Marin Catholic,0,0,54.0,9.0,135972,5599,0.005202372281760482,0.07720320466132556,0.44324211840599315,0.3405472895640412
925,Flintridge Sacred Heart Academy,0,0,54.0,7.0,170571,6329,0.006303299962921765,0.06889136077122729,0.4278086763070078,0.36440489432703005
926,St. Francis High School,0,0,43.0,3.0,170571,6329,0.006303299962921765,0.06889136077122729,0.4278086763070078,0.36440489432703005
927,Whittier Christian High,0,0,19.0,3.0,86973,21548,0.01981559023812545,0.24603476716152772,0.2947806961891469,0.10612020471175401
928,La Jolla Country Day School,0,0,40.0,5.0,113676,16657,0.003914239368079555,0.07264264052471965,0.379222794273221,0.41117145073700545
929,Bishop Amat Memorial High,0,0,45.0,8.0,77740,6819,0.05274146244469852,0.3440373813192822,0.17134761644380375,0.03434905801063777
930,Damien High School,0,0,39.0,6.0,93166,12381,0.012841091492776886,0.20434621558217064,0.3441577149442318,0.1531464789891756
931,Bentley School,0,0,36.0,6.0,185950,10830,0.0043409058023440895,0.056817633724014854,0.45468576665219695,0.3361308059615106
932,Saint Joseph High School,0,0,29.0,5.0,108311,8996,0.009296281487405038,0.26004598160735704,0.30327868852459017,0.09551179528188725
933,Paraclete High School,0,0,24.0,3.0,84674,21462,0.017471648766265783,0.286792291036937,0.2571012069372092,0.0991489270478273
934,Loma Linda Academy,0,0,12.0,,59320,8202,0.007904906897763204,0.17911933481672326,0.3533786157629699,0.21091462700550415
935,Saint Anthony High School,0,0,14.0,4.0,60939,20841,0.03582718651211802,0.14923603793466808,0.33061116965226556,0.15792939936775552
936,Pinewood Private–Upper Campus,0,0,16.0,3.0,250000,7170,0.0030717676626640603,0.04300474727729684,0.35744205529181794,0.5317648701480033
937,The Archer School for Girls,0,0,34.0,7.0,133032,16375,0.0013905661067808394,0.05437845354411388,0.43894316975884656,0.3852234054232078
938,Bishop Mora Salesian High School,0,0,18.0,3.0,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
939,The Episcopal School of Los Angeles,0,0,10.0,3.0,48786,12648,0.05855605048255382,0.22164996288047514,0.3303173719376392,0.07451744617668894
940,Frederick K.C. Price III Christian Schools,0,0,5.0,,39434,28368,0.05615471058855102,0.3318629342010366,0.12186981097264386,0.02237466664430318
941,Fusion Academy,0,0,4.0,,97791,22194,0.007469679526652566,0.09483012503011967,0.4566410537870472,0.2874889561189794
942,Fusion Academy,0,0,4.0,,90461,10251,0.02286882959933067,0.16677512317560658,0.4137770753927675,0.15287719624430604
943,Fusion Academy,0,0,4.0,,84315,18761,0.005589695517828004,0.08752560497170433,0.48185952852133457,0.2626809707322154
945,Immaculate Heart High School and Middle School,0,0,43.0,5.0,50253,17114,0.037035580892471005,0.1691763318262237,0.4253194417141734,0.13162964419107528
946,Le Lycee Francais de Los Angeles-High,0,0,29.0,5.0,80773,26196,0.018279811363125984,0.11621378845721986,0.42279362227711653,0.2442622950819672
947,Loyola High School of Los Angeles,0,0,131.0,30.0,37375,19149,0.06951070260009491,0.25119264680170844,0.19239703274471115,0.04608237380423109
948,Marlborough School,0,0,53.0,9.0,52775,22528,0.03145646160528542,0.23212856914249136,0.31033536794458544,0.09983311615572778
949,Marymount High School,0,0,45.0,6.0,222982,3008,0.0054771784232365145,0.09112033195020747,0.364149377593361,0.4363485477178423
950,Milken Community School,0,0,60.0,8.0,133032,16375,0.0013905661067808394,0.05437845354411388,0.43894316975884656,0.3852234054232078
951,Notre Dame Academy,0,0,25.0,4.0,103045,11272,0.007435897435897436,0.09143589743589743,0.41497435897435897,0.3177948717948718
952,Pilgrim School,0,0,11.0,,50207,17064,0.02378839590443686,0.21361774744027304,0.3852901023890785,0.11631399317406144
953,Ribet Academy,0,0,13.0,,76080,16244,0.03673209056910098,0.21244890267590524,0.3078015829298698,0.1369843156582495
954,Shalhevet,0,0,21.0,,84315,18761,0.005589695517828004,0.08752560497170433,0.48185952852133457,0.2626809707322154
955,Windward School,0,0,40.0,4.0,87589,26696,0.016483635497216625,0.12361643598241168,0.38973725821474214,0.23878527952866765
956,Bishop Alemany High,0,0,31.0,3.0,80759,5557,0.036271363534592135,0.3141279199940294,0.23285319799985074,0.0438838719307411
957,Central Catholic High School,0,0,8.0,,44517,13441,0.055248026856183706,0.36580836398700045,0.10060354987321882,0.015820863540587836
958,Santa Catalina School,0,0,18.0,4.0,85765,13947,0.007966299632966299,0.12012012012012012,0.39447781114447783,0.2485402068735402
959,The York School,0,0,21.0,3.0,85765,13947,0.007966299632966299,0.12012012012012012,0.39447781114447783,0.2485402068735402
960,Mountain View Academy,0,0,4.0,,149291,5949,0.00938350380031904,0.09430421319320634,0.345500609927747,0.42075631040630573
961,St. Francis High School,0,0,140.0,27.0,139717,14408,0.00741821719567068,0.07296607077708865,0.33231991568365155,0.44233653573310633
962,Justin-Siena,0,0,32.0,5.0,97759,24027,0.030747319034852547,0.20664376675603216,0.32781082439678283,0.1296707439678284
963,Newbury Park Adventist Academy,0,0,4.0,,125093,14893,0.0072995144818349235,0.1396618114850159,0.4142976728612088,0.21737820190858864
964,Sage Hill School,0,0,81.0,19.0,187396,3689,0.0033275462962962963,0.07190393518518519,0.4207175925925926,0.39076967592592593
965,Oakwood Secondary,0,0,35.0,4.0,57411,17004,0.024924498781064657,0.16326456354837535,0.44845904741112685,0.0877997307426409
966,Bishop O'Dowd High School,0,0,141.0,20.0,77939,16022,0.025038974261079826,0.2172377589004486,0.28656422003754256,0.17116859151792815
967,The College Preparatory School,0,0,55.0,11.0,169856,7136,0.0004603698304304458,0.048108647279981584,0.41440957569247294,0.4324407273843321
968,Laurel Springs,0,0,54.0,5.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
969,Oak Grove,0,0,3.0,,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
970,Ojai Valley School,0,0,8.0,3.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
971,The Thacher School,0,0,22.0,5.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
972,Villanova Preparatory School,0,0,28.0,4.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
973,Lutheran High School of Orange County,0,0,61.0,9.0,103040,12934,0.019458454054440747,0.21779876238509138,0.3233537217870301,0.1356368709088958
974,Castilleja School,0,0,34.0,10.0,169270,7102,0.0074519047981142115,0.0591589993156414,0.3046916584290168,0.534484069652498
975,Kehillah Jewish High School,0,0,16.0,,120754,14360,0.031604487017897656,0.17582556087723722,0.23481220065540712,0.289671036047391
976,St. Genevieve High School,0,0,21.0,3.0,48933,20340,0.06629869989866541,0.2992604730385287,0.19943511351631055,0.02677820659321705
977,La Salle High School,0,0,46.0,3.0,100866,12971,0.020123717798136403,0.12763291833059276,0.3920209850442409,0.25025448281262236
978,Maranatha High School,0,0,31.0,7.0,137637,5410,0.013124427713907824,0.07803438803540544,0.37124834672906704,0.38223623969885034
979,Mayfield Senior School,0,0,28.0,4.0,137637,5410,0.013124427713907824,0.07803438803540544,0.37124834672906704,0.38223623969885034
980,Polytechnic School,0,0,52.0,14.0,84782,10657,0.01072145346994824,0.1379000739410584,0.39104256892362943,0.2795500158445125
981,Westridge School for Girls,0,0,51.0,13.0,137637,5410,0.013124427713907824,0.07803438803540544,0.37124834672906704,0.38223623969885034
982,Stevenson School,0,0,57.0,4.0,143750,1710,0.0,0.11337792642140468,0.3347826086956522,0.3568561872909699
983,Woodside Priory,0,0,29.0,5.0,221667,2556,0.0031834460803820135,0.03800238758456029,0.35575009948269,0.5161161957819339
984,United Christian Academy,0,0,6.0,,74943,24954,0.0177193709425995,0.22330748436235917,0.313581562382841,0.10276445865151246
985,Palm Valley School,0,0,5.0,3.0,84891,9637,0.010676156583629894,0.18315539739027284,0.2826809015421115,0.21429418742586
986,Salesian High School d/b/a Salesian College Preparatory,0,0,35.0,5.0,63764,14466,0.031398974873651384,0.26413133087207424,0.26026022438080215,0.10849851249148715
987,Notre Dame High School,0,0,15.0,4.0,101670,14660,0.023417582071700607,0.20323565515721884,0.29448238960057915,0.1851059141984829
988,Don Bosco Technical Institute,0,0,17.0,3.0,61394,16887,0.12605375822041753,0.298494946374189,0.24464845301672772,0.043121331155934146
989,The Branson School,0,0,41.0,12.0,250000,410,0.014270032930845226,0.02854006586169045,0.47859495060373214,0.3534577387486279
990,Christian Brothers High School,0,0,62.0,10.0,55003,13187,0.04666639777356512,0.2757633202920179,0.2298632678578631,0.08631468559674102
991,Cristo Rey High School,0,0,17.0,3.0,65967,15629,0.02481930475352786,0.21503690389689853,0.3658266090481472,0.10302497227427435
992,Sacramento Country Day School,0,0,21.0,3.0,107115,9767,0.010249803965497928,0.14181695978492215,0.3920129942869945,0.262294163772824
993,St. Francis Catholic High School,0,0,70.0,17.0,113879,8104,0.0024424542964991487,0.10021463992302568,0.44275035156539116,0.2847309599585523
994,Notre Dame High School,0,0,12.0,,72434,10077,0.024567692956558414,0.22864824968367778,0.27904892450442853,0.0984289329396879
995,Palma High School,0,0,18.0,,72434,10077,0.024567692956558414,0.22864824968367778,0.27904892450442853,0.0984289329396879
996,San Domenico High School,0,0,42.0,6.0,148163,6381,0.0017131007122892436,0.06302407357316743,0.48588945992245963,0.31818591650888106
997,Academy of Our Lady of Peace,0,0,75.0,17.0,78697,16260,0.010558798379001375,0.12499535264155853,0.40562144477079226,0.23184741792764993
998,Children's Creative and Performing Arts Academy,0,0,85.0,9.0,73447,21873,0.010504084921914078,0.12791085422108597,0.4222753292947257,0.1822375368198744
999,St. Augustine High School,0,0,25.0,6.0,73447,21873,0.010504084921914078,0.12791085422108597,0.4222753292947257,0.1822375368198744
1000,Archbishop Riordan High School,0,0,32.0,3.0,105340,23090,0.06252951301619217,0.23671343051683955,0.31528279181708785,0.09273560907249158
1001,The Bay School of San Francisco,0,0,29.0,3.0,198194,1291,0.0,0.052611940298507465,0.46380597014925373,0.3895522388059702
1002,Academy of Thought and Industry San Francisco,0,0,24.0,4.0,125550,17000,0.007690918938436541,0.09637118613468135,0.44220978515977616,0.3122946380213035
1003,Immaculate Conception Academy,0,0,34.0,3.0,138890,27069,0.02375780381424784,0.13317369366287524,0.3865560591807064,0.24636962285127853
1004,French American International School,0,0,51.0,7.0,53539,19089,0.027008729734544806,0.1781222162836273,0.3331551754854801,0.2016390522002494
1005,Lick-Wilmerding High School,0,0,72.0,13.0,105340,23090,0.06252951301619217,0.23671343051683955,0.31528279181708785,0.09273560907249158
1006,Lycee Francais de San Francisco (Ortega),0,0,21.0,6.0,122144,22647,0.03519073625426025,0.13224243419701884,0.4411366156120396,0.21718063482938446
1007,Proof School,0,0,8.0,3.0,87587,15918,0.021958817719018312,0.14934275510979408,0.40927741053111466,0.19956690221107817
1008,Sacred Heart Cathedral Preparatory,0,0,96.0,16.0,98567,33011,0.0160193779514737,0.09837567171470445,0.44451229441459045,0.2774995929001791
1009,San Francisco University High School,0,0,49.0,10.0,125550,17000,0.007690918938436541,0.09637118613468135,0.44220978515977616,0.3122946380213035
1010,San Francisco Waldorf School,0,0,15.0,,125550,17000,0.007690918938436541,0.09637118613468135,0.44220978515977616,0.3122946380213035
1011,Archbishop Mitty High,0,0,178.0,21.0,157747,13956,0.0043118808352932796,0.09831801012044758,0.38742783835792177,0.4044259140474663
1012,BASIS Independent Silicon Valley,0,0,81.0,19.0,108503,14843,0.020147652471178674,0.13703313088700586,0.37502272975233664,0.2487907771756919
1013,Bellarmine College Preparatory,0,0,135.0,10.0,108503,14843,0.020147652471178674,0.13703313088700586,0.37502272975233664,0.2487907771756919
1014,Cristo Rey San Jose Jesuit High School,0,0,32.0,8.0,70656,14072,0.06442721791559002,0.2971576227390181,0.18748205569910997,0.04886592018374964
1015,"Harker School, The",0,0,141.0,30.0,157747,13956,0.0043118808352932796,0.09831801012044758,0.38742783835792177,0.4044259140474663
1016,Notre Dame High School San Jose,0,0,55.0,7.0,74019,20607,0.03632675640789231,0.20476278285608915,0.29967598324596295,0.15381575827823293
1017,Presentation High School,0,0,68.0,7.0,121428,21335,0.015547452648637699,0.15517066747695735,0.39058543502481513,0.2273371822141193
1018,BASIS Independent Silicon Valley,0,0,137.0,16.0,108503,14843,0.020147652471178674,0.13703313088700586,0.37502272975233664,0.2487907771756919
1019,JSerra Catholic High School,0,0,53.0,5.0,105524,13592,0.030297390851230132,0.18666021513380726,0.3251200357315666,0.15725611344772397
1020,Redwood Christian Middle School and High School,0,0,17.0,,96581,8794,0.041568081651588956,0.31876594757596843,0.28680120621665506,0.048805381581999534
1021,Mission College Preparatory Catholic High School,0,0,16.0,3.0,78788,12667,0.0036402244805096313,0.1589564689822539,0.3762576469993427,0.22164922392436423
1022,Junipero Serra High School,0,0,43.0,5.0,139631,16506,0.014490973842564165,0.1416247083384502,0.3975807441974702,0.25770600515780423
1023,Rolling Hills Preparatory Schools,0,0,11.0,3.0,101738,9064,0.008600917431192661,0.22161697247706422,0.3768922018348624,0.13996559633027522
1024,Marin Academy,0,0,32.0,5.0,99136,15784,0.04227608301991921,0.12839531968240703,0.34284022844407297,0.2079676835213818
