,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
596,High Tech High,1,1,50.0,27.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
597,Madison High,1,0,26.0,9.0,91347,21213,0.01627250017509864,0.16519972918077183,0.3899329955875143,0.16982233324772955
598,Kearny College Connections,1,0,37.0,18.0,77249,17174,0.04014957685494981,0.1899232434560126,0.3225180644979897,0.16000787246605
599,Kearny Digital Media & Design,1,0,19.0,8.0,77249,17174,0.04014957685494981,0.1899232434560126,0.3225180644979897,0.16000787246605
600,Kearny Eng Innov & Design,1,0,22.0,10.0,77249,17174,0.04014957685494981,0.1899232434560126,0.3225180644979897,0.16000787246605
601,High Tech High,1,1,17.0,8.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
602,King-Chavez Community High,1,1,16.0,4.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
603,Learning Choice Academy,1,1,5.0,4.0,91347,21213,0.01627250017509864,0.16519972918077183,0.3899329955875143,0.16982233324772955
604,Lincoln High,1,0,54.0,26.0,43958,13670,0.043560663956225355,0.36590957723229295,0.1253018677589949,0.02720630941827408
605,Mira Mesa High,1,0,153.0,71.0,99376,25215,0.03676074217051837,0.16860556106213156,0.3705288051889335,0.1713704418592519
606,Mission Bay High,1,0,72.0,37.0,92379,21893,0.007080785323463148,0.08614955476880164,0.5183456710653364,0.22679969960304688
607,Montgomery Senior High,1,0,99.0,42.0,70846,22634,0.03649918197304728,0.31865944778964056,0.2221660004385299,0.03742684140397038
608,Morse High,1,0,86.0,54.0,73090,18276,0.03650608787718369,0.3083959767072525,0.23572260455267338,0.04372683959767072
609,Mt. Carmel High,1,0,142.0,63.0,126371,18664,0.012176757711081109,0.10624156194828123,0.43363796863641085,0.2728216844947554
610,Mt. Everest Academy,1,0,14.0,10.0,91347,21213,0.01627250017509864,0.16519972918077183,0.3899329955875143,0.16982233324772955
611,Urban Corps of San Diego County Charter,1,1,58.0,32.0,77579,11462,0.009266409266409266,0.16617760617760619,0.41343629343629346,0.17003861003861004
612,Henry High,1,0,158.0,46.0,102597,11665,0.006239954618511866,0.1351044719674766,0.40947338564810437,0.21636569915855158
613,Point Loma High,1,0,103.0,43.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
614,Rancho Bernardo High,1,0,183.0,70.0,104501,21109,0.004715426543288123,0.1160603371783496,0.4262137152997845,0.2666751172518697
615,San Diego High,1,0,7.0,3.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
616,San Diego High,1,0,93.0,37.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
617,San Diego High,1,0,9.0,4.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
618,San Diego High,1,0,41.0,25.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
619,High Tech High,1,1,32.0,14.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
620,San Ysidro High,1,0,94.0,48.0,70846,22634,0.03649918197304728,0.31865944778964056,0.2221660004385299,0.03742684140397038
621,High Tech High,1,1,4.0,,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
622,Scripps Ranch High,1,0,231.0,99.0,137987,12127,0.009377007064868336,0.097495183044316,0.4382359237850567,0.31085420680796405
623,Southwest Senior High,1,0,78.0,31.0,70846,22634,0.03649918197304728,0.31865944778964056,0.2221660004385299,0.03742684140397038
624,Torrey Pines High,1,0,207.0,95.0,157333,20464,0.005519437441953032,0.05328379992039273,0.36383176330104816,0.4634469948255274
625,University City High,1,0,161.0,79.0,81438,19417,0.012974623163518412,0.06318768682821345,0.4168733702219678,0.3763594733829422
626,Westview High,1,0,257.0,121.0,126371,18664,0.012176757711081109,0.10624156194828123,0.43363796863641085,0.2728216844947554
627,San Dimas High,1,0,46.0,11.0,89669,11358,0.00975005164222268,0.20966742408593267,0.3498863871101012,0.14889485643462094
628,Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE),1,0,8.0,4.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
629,Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE),1,0,9.0,6.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
630,San Fernando Senior High,1,0,56.0,22.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
631,Cesar E. Chavez Learning Academies-Social Justice Humanitas Academy,1,0,29.0,16.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
632,Vaughn Next Century Learning Center,1,1,30.0,18.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
633,Lincoln (Abraham) High,1,0,196.0,41.0,119800,16019,0.019332692571742412,0.18165591102567624,0.42954826307840177,0.19934093093505423
634,Balboa High,1,0,70.0,6.0,105340,23090,0.06252951301619217,0.23671343051683955,0.31528279181708785,0.09273560907249158
635,Galileo High,1,0,118.0,46.0,98567,33011,0.0160193779514737,0.09837567171470445,0.44451229441459045,0.2774995929001791
636,Gateway High,1,1,28.0,5.0,125550,17000,0.007690918938436541,0.09637118613468135,0.44220978515977616,0.3122946380213035
637,Washington (George) High,1,0,157.0,43.0,107158,17809,0.031513589503280225,0.12125117150890347,0.4362406279287723,0.22656982193064668
638,City Arts & Leadership Academy,1,1,12.0,3.0,105340,23090,0.06252951301619217,0.23671343051683955,0.31528279181708785,0.09273560907249158
639,Lowell High,1,0,464.0,111.0,82557,10864,0.024896265560165973,0.1430570298176204,0.4203415999228023,0.19468300685129789
640,Mission High,1,0,42.0,14.0,162529,17000,0.0029662588060808304,0.05777463174571072,0.4591970876731722,0.3594566353187043
641,Burton (Phillip and Sala) Academic High,1,0,49.0,13.0,82810,12520,0.0850162362764806,0.2838410391216948,0.2689345910004639,0.07397556826967681
642,Wallenberg (Raoul) Traditional High,1,0,49.0,10.0,125550,17000,0.007690918938436541,0.09637118613468135,0.44220978515977616,0.3122946380213035
643,"Asawa (Ruth) SF Sch of the Arts, A Public School",1,0,80.0,12.0,172785,12888,0.006897121381076282,0.07752034031305496,0.39755503242060053,0.38504109362739025
644,Marshall (Thurgood) High,1,0,9.0,,67094,11148,0.07110888185816806,0.2583918512230882,0.2536461146693418,0.08075468786171773
645,Gabrielino High,1,0,157.0,36.0,65563,11626,0.09965564738292011,0.28760330578512394,0.28956611570247937,0.0731060606060606
646,San Gabriel High,1,0,156.0,52.0,65563,11626,0.09965564738292011,0.28760330578512394,0.28956611570247937,0.0731060606060606
647,San Jacinto High,1,0,78.0,22.0,46844,9226,0.029445727482678985,0.33318899153194764,0.16084488067744418,0.04286951501154734
648,Abraham Lincoln High,1,0,48.0,13.0,108503,14843,0.020147652471178674,0.13703313088700586,0.37502272975233664,0.2487907771756919
649,Andrew P. Hill High,1,0,30.0,10.0,77009,15760,0.0710209417502577,0.3147547577745934,0.21540085979334792,0.045503683032908464
650,Branham High,1,0,110.0,11.0,123250,11277,0.01031982563053245,0.17334638138872827,0.3525199056981451,0.23010542235665674
651,Del Mar High,1,0,36.0,11.0,100198,13771,0.019474416331441032,0.21688785292680177,0.3520809052971916,0.1879018008195797
652,Downtown College Prep - Alum Rock,1,1,5.0,,84335,12010,0.09479959695476937,0.2855743394536498,0.1770040304523063,0.04178795342588446
653,Evergreen Valley High,1,0,332.0,66.0,143641,12269,0.044397968329847624,0.18518075888855692,0.375440693158052,0.12945921720944129
654,Independence High,1,0,79.0,17.0,98386,8480,0.05548024300848521,0.206456795702164,0.312547070341919,0.16985489782597782
655,James Lick High,1,0,12.0,4.0,104518,15787,0.0538728323699422,0.2937803468208092,0.24578034682080924,0.07907514450867052
656,KIPP San Jose Collegiate,1,1,33.0,7.0,98386,8480,0.05548024300848521,0.206456795702164,0.312547070341919,0.16985489782597782
657,Latino College Preparatory Academy,1,1,8.0,4.0,104518,15787,0.0538728323699422,0.2937803468208092,0.24578034682080924,0.07907514450867052
658,Leigh High,1,0,125.0,32.0,158484,17445,0.008446751788971517,0.15616669005191525,0.3856040409709555,0.24686403816472569
659,Leland High,1,0,231.0,33.0,207959,12714,0.005233630784291577,0.06558981889378365,0.45724613125494185,0.34417711510222526
660,Lynbrook High,1,0,413.0,82.0,157747,13956,0.0043118808352932796,0.09831801012044758,0.38742783835792177,0.4044259140474663
661,Mt. Pleasant High,1,0,16.0,4.0,104518,15787,0.0538728323699422,0.2937803468208092,0.24578034682080924,0.07907514450867052
662,Oak Grove High,1,0,42.0,10.0,121404,23446,0.02723435343777904,0.18887490867765241,0.3840409124117217,0.16056498092377627
663,Piedmont Hills High,1,0,172.0,29.0,130078,12183,0.03444272445820434,0.17372936016511867,0.4142479360165119,0.16773090815273478
664,San Jose High,1,0,13.0,4.0,70656,14072,0.06442721791559002,0.2971576227390181,0.18748205569910997,0.04886592018374964
665,Santa Teresa High,1,0,95.0,18.0,121404,23446,0.02723435343777904,0.18887490867765241,0.3840409124117217,0.16056498092377627
666,Silver Creek High,1,0,156.0,41.0,111105,9823,0.0816793893129771,0.2242820792439113,0.3373318793166121,0.08342420937840785
667,Summit Public School: Tahoma,1,1,28.0,10.0,121404,23446,0.02723435343777904,0.18887490867765241,0.3840409124117217,0.16056498092377627
668,University Preparatory Academy Charter,1,1,46.0,3.0,121428,21335,0.015547452648637699,0.15517066747695735,0.39058543502481513,0.2273371822141193
669,Yerba Buena High,1,0,30.0,12.0,84335,12010,0.09479959695476937,0.2855743394536498,0.1770040304523063,0.04178795342588446
670,California Connections Academy Southern California,1,1,33.0,7.0,105524,13592,0.030297390851230132,0.18666021513380726,0.3251200357315666,0.15725611344772397
671,San Juan Hills High,1,0,141.0,43.0,105524,13592,0.030297390851230132,0.18666021513380726,0.3251200357315666,0.15725611344772397
672,San Leandro High,1,0,71.0,20.0,89219,17261,0.03227251098608895,0.2523021804237691,0.3249363226691298,0.1193495115738797
673,Arroyo High,1,0,57.0,11.0,96581,8794,0.041568081651588956,0.31876594757596843,0.28680120621665506,0.048805381581999534
674,San Lorenzo High,1,0,13.0,5.0,96581,8794,0.041568081651588956,0.31876594757596843,0.28680120621665506,0.048805381581999534
675,San Luis Obispo High,1,0,83.0,15.0,78788,12667,0.0036402244805096313,0.1589564689822539,0.3762576469993427,0.22164922392436423
676,High Tech High North County,1,1,28.0,9.0,91564,17528,0.01569480366799906,0.17746296731718786,0.39965906418998354,0.1467493533976017
677,Mission Hills High,1,0,148.0,57.0,77618,14535,0.0314217366005043,0.2559966380034913,0.30662054697097046,0.08776750501066788
678,San Marcos High,1,0,206.0,87.0,91564,17528,0.01569480366799906,0.17746296731718786,0.39965906418998354,0.1467493533976017
679,San Marino High,1,0,128.0,27.0,163654,4108,0.013465179886387544,0.06301283399957922,0.42794024826425414,0.3812329055333474
680,Aragon High,1,0,171.0,25.0,163442,9872,0.0036345882608223934,0.10844092437886514,0.3992079852446566,0.33655202343495716
681,Hillsdale High,1,0,115.0,24.0,139631,16506,0.014490973842564165,0.1416247083384502,0.3975807441974702,0.25770600515780423
682,San Mateo High,1,0,106.0,19.0,94334,12689,0.02533070644525753,0.1895782236339512,0.3401954083068634,0.17598809858871778
683,Middle College High,1,0,26.0,11.0,68012,19732,0.03865693154698613,0.29434559674865907,0.22948418043051913,0.0532596110677914
684,Port of Los Angeles High,1,1,18.0,6.0,56881,22843,0.01614568666103445,0.3001736600018774,0.2344644701023186,0.08281704684126537
685,San Pedro Senior High,1,0,82.0,35.0,56881,22843,0.01614568666103445,0.3001736600018774,0.2344644701023186,0.08281704684126537
686,San Rafael High,1,0,47.0,8.0,99136,15784,0.04227608301991921,0.12839531968240703,0.34284022844407297,0.2079676835213818
687,Terra Linda High,1,0,85.0,10.0,106919,12582,0.010483096007687603,0.10828164584607321,0.41840656940683146,0.23206953787018433
688,California High,1,0,277.0,54.0,159414,13044,0.006082677928015187,0.12215721979001201,0.4354732478400682,0.270969741583046
689,Dougherty Valley High,1,0,516.0,76.0,186021,15095,0.007235640698756159,0.06646452813286015,0.4640113013816628,0.36229886641629055
690,Sanger High,1,0,33.0,9.0,60689,10734,0.035591632844208555,0.316310601668079,0.20012488292226038,0.038936711119040186
691,Century High,1,0,35.0,13.0,106058,15042,0.022416174808489262,0.19951651387667965,0.3413600401858596,0.1595190254929047
692,Foothill High,1,0,117.0,21.0,106058,15042,0.022416174808489262,0.19951651387667965,0.3413600401858596,0.1595190254929047
693,Hector G. Godinez,1,0,83.0,29.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
694,Middle College High,1,0,38.0,10.0,80051,10178,0.05763102322902668,0.23486273756959108,0.20291802649260895,0.07371856402380496
695,Saddleback High,1,0,25.0,5.0,86001,14597,0.06984651013821479,0.28387001404321366,0.1824632289536574,0.03404863386631846
696,Samueli Academy,1,1,23.0,10.0,80051,10178,0.05763102322902668,0.23486273756959108,0.20291802649260895,0.07371856402380496
697,Santa Ana High,1,0,58.0,21.0,53710,13320,0.0779772553028367,0.2679210324559162,0.12349859442882699,0.029293381037567085
698,Segerstrom High,1,0,90.0,27.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
699,Valley High,1,0,51.0,13.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
700,San Marcos Senior High,1,0,106.0,39.0,93264,6385,0.012613521695257316,0.17911200807265387,0.35544904137235117,0.19408005381769255
701,Santa Barbara Senior High,1,0,79.0,18.0,84853,8194,0.02040402675494899,0.15769204783460578,0.31930274981420176,0.19843253834200392
702,Adrian Wilcox High,1,0,132.0,24.0,150094,21613,0.008669198041996432,0.12001921405370786,0.3642206871311588,0.3587309575003431
703,Mission Early College High,1,0,9.0,3.0,158212,8136,0.012041884816753926,0.1137870855148342,0.4038976148923793,0.3205351948807446
704,Santa Clara High,1,0,125.0,24.0,150094,21613,0.008669198041996432,0.12001921405370786,0.3642206871311588,0.3587309575003431
705,Academy of the Canyons,1,0,48.0,18.0,95640,11312,0.004876621476640983,0.1528333170779284,0.40168731103091776,0.16112357358821808
706,Harbor High,1,0,36.0,8.0,88204,15250,0.013390073003411718,0.17146630470670238,0.3600645658314685,0.19443119703584139
707,Pacific Collegiate Charter,1,1,45.0,16.0,87159,19030,0.0063657220409086505,0.12825152680389051,0.354864768798268,0.26164086987430124
708,Santa Cruz High,1,0,55.0,17.0,87159,19030,0.0063657220409086505,0.12825152680389051,0.354864768798268,0.26164086987430124
709,Santa Fe High,1,0,65.0,24.0,71318,4893,0.04632152588555858,0.3066713544871231,0.24637426386569394,0.059154434385163046
710,Ernest Righetti High,1,0,41.0,9.0,93200,15584,0.011108866895576651,0.23395946946744767,0.31071164074597724,0.0956372450010099
711,Pioneer Valley High,1,0,39.0,28.0,68954,11560,0.04481063891298063,0.2354107297732623,0.1953496055837773,0.048692850947837936
712,Santa Maria High,1,0,33.0,12.0,68954,11560,0.04481063891298063,0.2354107297732623,0.1953496055837773,0.048692850947837936
713,Santa Monica High,1,0,249.0,73.0,96352,14074,0.01177379761796527,0.08850804618601692,0.46104191290117286,0.28479861805618695
714,Santa Paula High,1,0,54.0,14.0,63573,9953,0.0322332339074377,0.26416819012797077,0.17362647936110845,0.05792360242470894
715,Maria Carrillo High,1,0,70.0,15.0,77849,12031,0.013282086211929552,0.155930719081444,0.37452563977814535,0.20419383088449936
716,Piner High,1,0,22.0,11.0,79990,15871,0.0261998978810314,0.23707556803676283,0.27473193770742915,0.08061016083737554
717,Roseland Charter,1,1,10.0,5.0,68720,12851,0.03912351750072317,0.28991900491755856,0.18451692218686722,0.05434625397743709
718,Santa Rosa High,1,0,31.0,8.0,80164,13817,0.03393132857878097,0.22921108742004265,0.2808984633482832,0.1074553341666054
719,Santana High,1,0,31.0,8.0,85751,19360,0.01309267511140039,0.2715666149301557,0.28716266960396536,0.08761828468432384
720,West Hills High,1,0,41.0,22.0,85751,19360,0.01309267511140039,0.2715666149301557,0.28716266960396536,0.08761828468432384
721,Prospect High,1,0,76.0,16.0,201279,11187,0.005998322147651006,0.06421979865771812,0.39693791946308726,0.4323825503355705
722,Saratoga High,1,0,229.0,40.0,201279,11187,0.005998322147651006,0.06421979865771812,0.39693791946308726,0.4323825503355705
723,Saugus High,1,0,75.0,19.0,113028,11811,0.010895310279488394,0.20768198326227696,0.3565845570819517,0.12383546502447497
724,Scotts Valley High,1,0,51.0,24.0,109894,5975,0.007936507936507936,0.11607142857142858,0.43885281385281383,0.2076118326118326
725,Ponderosa High,1,0,30.0,11.0,87974,11227,0.006271843730550103,0.21831761382678222,0.3223057404126969,0.1254847512807009
726,Royal High,1,0,66.0,23.0,100497,24441,0.010850238422371292,0.21488321344863817,0.3611694819364746,0.11139174007920472
727,Santa Susana High,1,0,51.0,14.0,96654,19371,0.013033347895733217,0.2546721032959565,0.33182855201203826,0.100067957866123
728,Simi Valley High,1,0,61.0,15.0,96654,19371,0.013033347895733217,0.2546721032959565,0.33182855201203826,0.100067957866123
729,Soledad High,1,0,20.0,7.0,65108,4147,0.030413486729695866,0.30954550632190453,0.10075179405399248,0.024148536279758513
730,Soquel High,1,0,34.0,7.0,96052,4104,0.005277384476766637,0.21354099626721587,0.3952889689792766,0.13643969622860086
731,South El Monte High,1,0,30.0,12.0,57500,10868,0.09108057127458906,0.3251145243869577,0.1182632713554298,0.023477499326327134
732,International Studies Learning Center at Legacy High School Complex,1,0,15.0,8.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
733,South East High,1,0,55.0,15.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
734,South Gate Senior High,1,0,31.0,12.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
735,International Studies Learning Center at Legacy High School Complex,1,0,8.0,4.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
736,South Pasadena Senior High,1,0,133.0,34.0,109927,9671,0.007581956035564283,0.06878306878306878,0.42415316642120765,0.35629738722522225
737,El Camino High,1,0,42.0,5.0,106352,21551,0.0323695035744239,0.23245736650824714,0.353448620152562,0.10972882303606374
738,Monte Vista High,1,0,28.0,10.0,71396,19098,0.02282877232991258,0.25258931965032305,0.29256936526035726,0.0733086278981376
739,Mount Miguel High,1,0,30.0,14.0,71396,19098,0.02282877232991258,0.25258931965032305,0.29256936526035726,0.0733086278981376
740,Steele Canyon High,1,1,112.0,39.0,84266,3387,0.03276315789473684,0.2727631578947368,0.2798684210526316,0.09210526315789473
741,Bear Creek High,1,0,26.0,,84387,12948,0.03831390885616582,0.2832018982483076,0.28082908786377275,0.06375183194919394
742,Lincoln High,1,0,63.0,15.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
743,Middle College High,1,0,28.0,6.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
744,Ronald E. McNair High,1,0,30.0,4.0,48614,11709,0.08059822150363784,0.34777687954729186,0.1757477768795473,0.02421180274858529
745,Stockton Early College Academy,1,1,30.0,12.0,17270,2912,0.04834254143646409,0.3238950276243094,0.12638121546961326,0.08448434622467772
746,Alliance Marine - Innovation and Technology 6-12 Complex,1,1,7.0,3.0,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
747,John H. Francis Polytechnic,1,0,72.0,31.0,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
748,North Valley Military Institute College Preparatory Academy,1,1,18.0,5.0,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
749,Sun Valley Magnet,1,0,15.0,3.0,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
750,Fremont High,1,0,150.0,32.0,168228,19605,0.00459097444693893,0.09444290290845798,0.3895265242287415,0.39888504906288624
751,Summit Public School: Denali,1,1,20.0,3.0,130164,8351,0.029125126022179905,0.1746387364176095,0.3299540719166573,0.25658115828385797
752,Sutter High,1,0,15.0,5.0,84500,1164,0.00408905043162199,0.33303044070876875,0.22580645161290322,0.040436165379373015
753,Amador High,1,0,8.0,,56599,2002,0.008525852585258526,0.19389438943894388,0.28217821782178215,0.11523652365236524
754,PUC Triumph Charter Academy and PUC Triumph Charter High,1,1,8.0,6.0,79572,24833,0.05395949025776009,0.3039675151670786,0.20686611241292974,0.052627355310884985
755,PUC Triumph Charter Academy and PUC Triumph Charter High,1,1,6.0,4.0,79572,24833,0.05395949025776009,0.3039675151670786,0.20686611241292974,0.052627355310884985
756,Sylmar Biotech Health and Engineering Magnet,1,0,39.0,11.0,79572,24833,0.05395949025776009,0.3039675151670786,0.20686611241292974,0.052627355310884985
757,Taft Union High,1,0,10.0,4.0,45655,6485,0.03844752186588921,0.40060131195335275,0.10896501457725948,0.023596938775510203
758,North Tahoe High,1,0,17.0,5.0,84648,1103,0.0,0.1720059142434697,0.47658945293247906,0.16362740266140957
759,Tehachapi High,1,0,11.0,4.0,65401,12247,0.007632386497757495,0.28920450074750176,0.24773782358958218,0.06330159729325675
760,Chaparral High,1,0,114.0,43.0,89574,13081,0.016183362624487406,0.2168643819566491,0.31766256590509667,0.12082601054481547
761,Great Oak High,1,0,213.0,68.0,108412,24962,0.008350846145337905,0.19555358920473398,0.3565977214909855,0.12771448586070863
762,Temecula Valley High,1,0,162.0,55.0,108412,24962,0.008350846145337905,0.19555358920473398,0.3565977214909855,0.12771448586070863
763,Temple City High,1,0,190.0,48.0,83029,11184,0.03950597417226536,0.23466226817395502,0.36689866033712837,0.12990304541980127
764,Coachella Valley High,1,0,48.0,18.0,26132,5694,0.05203597049610993,0.28382338082247144,0.060927553804183084,0.012630089926240274
765,Desert Mirage High,1,0,52.0,18.0,26132,5694,0.05203597049610993,0.28382338082247144,0.060927553804183084,0.012630089926240274
766,Thousand Oaks High,1,0,73.0,16.0,94149,15290,0.005131817267055746,0.1682095659757161,0.4047091970215335,0.16626417119474074
767,Sierra High,1,0,5.0,,62446,753,0.04060248853962017,0.15782580222658807,0.28487229862475444,0.07203667321545514
768,North High,1,0,86.0,29.0,92636,11413,0.018817089338408245,0.20241200872428688,0.4181242783218578,0.11491254330068854
769,South High,1,0,133.0,33.0,95113,13838,0.006673909669408661,0.14333385069067206,0.443388173211237,0.20134254229396245
770,Torrance High,1,0,97.0,32.0,75388,14140,0.01979783896828163,0.23370512373649355,0.3324851864761241,0.10296270477518299
771,West High,1,0,148.0,32.0,97688,16577,0.010855605161763806,0.17607485780686197,0.4307076019815302,0.20359611032964345
772,John C. Kimball High,1,0,46.0,8.0,119614,8861,0.03321355734680004,0.2236088181023599,0.3010585607458483,0.07089443527240943
773,Merrill F. West High,1,0,32.0,11.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
774,Tracy High,1,0,48.0,14.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
775,Tranquillity High,1,0,4.0,,50063,309,0.03894297635605007,0.36300417246175243,0.17524339360222532,0.0
776,Tahoe Truckee High,1,0,35.0,11.0,100205,6975,0.002208968411751712,0.10603048376408217,0.4759590604521022,0.17450850452838523
777,Verdugo Hills Senior High,1,0,41.0,18.0,66453,10079,0.049000197980597904,0.2594535735497921,0.27534151653137995,0.10676103741833301
778,Tulare Union High,1,0,19.0,8.0,55269,21459,0.035200853354020706,0.35404494654415863,0.15745836262697277,0.03076438216684041
779,Tulare Western High,1,0,23.0,9.0,55269,21459,0.035200853354020706,0.35404494654415863,0.15745836262697277,0.03076438216684041
780,John H. Pitman High,1,0,25.0,7.0,75333,13215,0.018914242021811745,0.2283391685782124,0.3256469073202141,0.10257958066723007
781,Turlock High,1,0,45.0,11.0,48137,15269,0.03268258988621078,0.33107936161704293,0.15865052532082743,0.05653106481986404
782,Tustin High,1,0,90.0,26.0,75626,18873,0.045048927647923745,0.2393905592455509,0.31719312477817774,0.11608274603255082
783,Twentynine Palms High,1,0,12.0,5.0,41322,9092,0.01401145688187026,0.2652113330236879,0.24949682613407648,0.06386437529029261
784,Ukiah High,1,0,28.0,9.0,56556,11282,0.016494747349907305,0.30346532300232926,0.2165232685268812,0.08903360745353425
785,James Logan High,1,0,171.0,31.0,120772,21723,0.03289867425959847,0.25120150891383597,0.32844266308783254,0.14633925170931644
786,Upland High,1,0,68.0,19.0,65542,18826,0.018026565464895637,0.2840718830226588,0.2635617814488224,0.09557428284406742
787,Vacaville High,1,0,35.0,4.0,98579,13703,0.016977019844759682,0.22528964172370283,0.3073452376400413,0.1001032386341911
788,Will C. Wood High,1,0,19.0,3.0,92653,22193,0.007827589712310663,0.27382332011792215,0.251743417708651,0.07746264104910033
789,Valencia High,1,0,127.0,30.0,95640,11312,0.004876621476640983,0.1528333170779284,0.40168731103091776,0.16112357358821808
790,West Ranch High,1,0,163.0,71.0,134115,6624,0.004017013232514178,0.1260239445494644,0.4560491493383743,0.23030875866414618
791,Jesse M. Bethel High,1,0,20.0,12.0,91380,18612,0.021200974300342994,0.24056767907739723,0.34677138738380475,0.07928617587115375
792,Valley Center High,1,0,34.0,12.0,94067,6023,0.019135622817229338,0.2201688009313155,0.2606955762514552,0.10921129220023283
793,CHAMPS - Charter HS of Arts-Multimedia & Performing,1,1,23.0,3.0,49232,18558,0.04270844230568051,0.26040903860236425,0.2557275865676326,0.05675279840987551
794,Ulysses S. Grant Senior High,1,0,37.0,14.0,57493,14772,0.03411558669001751,0.22003502626970228,0.3396847635726795,0.11103327495621716
795,Van Nuys Senior High,1,0,97.0,25.0,61914,9559,0.0364029349866333,0.1788862977077527,0.3184119219612081,0.09453387179341334
796,Animo Venice Charter High,1,1,28.0,10.0,99496,14420,0.00976468000879701,0.10393666153507808,0.4441609852650099,0.2720035188036068
797,Buena High,1,0,33.0,6.0,81501,19279,0.007826134380453752,0.19071771378708552,0.34170484293193715,0.15485929319371727
798,El Camino High,1,0,12.0,7.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
799,Foothill Technology High,1,0,54.0,9.0,81501,19279,0.007826134380453752,0.19071771378708552,0.34170484293193715,0.15485929319371727
800,Golden Valley Charter,1,1,4.0,,81501,19279,0.007826134380453752,0.19071771378708552,0.34170484293193715,0.15485929319371727
801,Ventura High,1,0,51.0,11.0,66460,12655,0.02013600635873885,0.2013600635873885,0.34346021372427804,0.10845182372162854
802,Cobalt Institute of Math and Science Academy,1,0,45.0,8.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
803,Excelsior Charter,1,1,15.0,8.0,48495,14241,0.020159551530832254,0.29739830386660915,0.18736524363949977,0.05091993675434814
804,Silverado High,1,0,44.0,14.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
805,University Preparatory,1,0,79.0,30.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
806,Victor Valley High,1,0,33.0,20.0,48495,14241,0.020159551530832254,0.29739830386660915,0.18736524363949977,0.05091993675434814
807,Villa Park High,1,0,81.0,18.0,164919,1972,0.005283712382265104,0.13944406156673558,0.44888582586721804,0.18263266712611992
808,El Diamante High,1,0,28.0,5.0,65975,18229,0.015524285065819337,0.2656075049175367,0.2694810107429263,0.06530488727492813
809,Redwood High,1,0,45.0,8.0,65729,18001,0.04008397480755773,0.2598740377886634,0.22295311406578028,0.07275017494751575
