,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
382,Aspire Vanguard College Preparatory Academy,1,1,12.0,9.0,44517,13441,0.055248026856183706,0.36580836398700045,0.10060354987321882,0.015820863540587836
383,Fred C. Beyer High,1,0,19.0,18.0,67205,20828,0.015112412526676262,0.3035386371532086,0.24303935679190034,0.07102089433718795
384,Grace M. Davis High,1,0,36.0,27.0,57291,19488,0.02743611421714348,0.3476695666403033,0.23533422423432515,0.056699484550140455
385,James C. Enochs High,1,0,42.0,39.0,67205,20828,0.015112412526676262,0.3035386371532086,0.24303935679190034,0.07102089433718795
386,Peter Johansen High,1,0,32.0,28.0,82886,4073,0.01988738468910986,0.3376063256259734,0.21133341320234814,0.05331256738948125
387,Joseph A. Gregori High,1,0,31.0,30.0,76225,10951,0.014214085284511707,0.28750172501035004,0.2821196927181563,0.08753852523115138
388,Modesto High,1,0,61.0,49.0,44517,13441,0.055248026856183706,0.36580836398700045,0.10060354987321882,0.015820863540587836
389,Thomas Downey High,1,0,25.0,24.0,67205,20828,0.015112412526676262,0.3035386371532086,0.24303935679190034,0.07102089433718795
390,Montclair High,1,0,52.0,47.0,63529,10451,0.05133419097813006,0.289994605137569,0.18786570942440967,0.061667427480599245
391,Applied Technology Center,1,0,14.0,11.0,62521,18937,0.0367667372686251,0.3224974675384474,0.2185514319918961,0.05329680449396814
392,Montebello High,1,0,22.0,18.0,62521,18937,0.0367667372686251,0.3224974675384474,0.2185514319918961,0.05329680449396814
393,Schurr High,1,0,37.0,33.0,62521,18937,0.0367667372686251,0.3224974675384474,0.2185514319918961,0.05329680449396814
394,Campolindo High,1,0,30.0,28.0,152965,5623,0.000380191996958464,0.06558311947533504,0.4563254443493964,0.3616576371067389
395,Canyon Springs High,1,0,35.0,32.0,76174,14135,0.028311248613624423,0.33007413460977175,0.22126554199988324,0.06762594127604926
396,Rancho Verde High,1,0,19.0,14.0,71947,7743,0.05115551863976157,0.3692285141935799,0.1575707236038501,0.046660477842380414
397,Valley View High,1,0,21.0,18.0,91839,11380,0.021506500749416152,0.27083551186866045,0.23723378298302486,0.08728083934609084
398,Ann Sobrato High,1,0,19.0,18.0,128381,16586,0.018041753773017553,0.19963343738365932,0.38620808156018216,0.13244938285747015
399,Live Oak High,1,0,6.0,6.0,128381,16586,0.018041753773017553,0.19963343738365932,0.38620808156018216,0.13244938285747015
400,Morro Bay High,1,0,3.0,3.0,73701,5022,0.01472805288182767,0.15458657079902585,0.30569407398817117,0.20874405659283313
401,Mountain House High,1,0,58.0,53.0,160902,5328,0.01772364552708946,0.126417471650567,0.3732885342293154,0.18210835783284335
402,Mountain View High,1,0,48.0,47.0,139717,14408,0.00741821719567068,0.07296607077708865,0.33231991568365155,0.44233653573310633
403,Murrieta Mesa High,1,0,11.0,11.0,95156,19971,0.020424101860178918,0.25280446821602687,0.3046575472144649,0.10834477209258295
404,Murrieta Valley High,1,0,15.0,13.0,95156,19971,0.020424101860178918,0.25280446821602687,0.3046575472144649,0.10834477209258295
405,Vista Murrieta High,1,0,29.0,24.0,96604,18869,0.012617641631297288,0.25106108138032845,0.3106200405978963,0.09208341022328843
406,Napa High,1,0,17.0,15.0,97759,24027,0.030747319034852547,0.20664376675603216,0.32781082439678283,0.1296707439678284
407,New Technology High,1,0,4.0,4.0,76960,9943,0.026947831092041234,0.20019883836533933,0.31050180524305376,0.12123907697137774
408,Vintage High,1,0,16.0,14.0,97759,24027,0.030747319034852547,0.20664376675603216,0.32781082439678283,0.1296707439678284
409,Newark Memorial High,1,0,23.0,18.0,127619,14356,0.01567298221217915,0.2944550669216061,0.2897618633756301,0.14774900052146706
410,William S. Hart High,1,0,8.0,8.0,74986,10804,0.028381104282966647,0.24867476661819204,0.26818970774499223,0.09959187502931932
411,Orestimba High,1,0,24.0,24.0,64036,4121,0.029683753853179586,0.33873729877839936,0.19625528028313735,0.01918027172051604
412,Corona del Mar High,1,0,10.0,10.0,135373,15368,0.006234273481804184,0.06962857250159613,0.48236752168851166,0.28181920606902766
413,Newport Harbor High,1,0,39.0,37.0,106209,10574,0.0012423031219617588,0.0909041806200713,0.47423571351409743,0.21259587339310793
414,Norwalk High,1,0,13.0,11.0,77425,26748,0.061242908715832906,0.32721620537505014,0.23047389834393445,0.04610050999942697
415,Novato High,1,0,21.0,18.0,111285,9882,0.020068116321718628,0.16232643437254388,0.3909876866649201,0.15488603615404767
416,San Marin High,1,0,13.0,12.0,120692,7282,0.024525547445255473,0.15299270072992702,0.40145985401459855,0.15737226277372263
417,Nuview Bridge Early College High,1,1,8.0,6.0,79962,2473,0.033443163097199344,0.33410214168039537,0.18039538714991762,0.05453047775947282
418,Oak Hills High,1,0,17.0,15.0,89795,5607,0.026823194592671646,0.3406616862326574,0.2565635005336179,0.03614372109569548
419,Oak Park High,1,0,21.0,21.0,137047,5033,0.0008514261387824606,0.0772669220945083,0.4842486164325245,0.2673478075776926
420,AIMS College Prep High,1,1,30.0,28.0,60181,11121,0.027214968232527892,0.1885036770223623,0.35654610035519535,0.16118865375956776
421,ARISE High,1,1,14.0,11.0,53433,15118,0.09251352120694563,0.2826074580130942,0.21340734415029888,0.060802732707087956
422,Aspire Golden State College Preparatory Academy,1,1,14.0,13.0,104919,15290,0.004554226167502895,0.09243535314550366,0.4425318409880355,0.3217290621381706
423,Coliseum College Prep Academy,1,0,14.0,14.0,40813,9543,0.07250697182421387,0.3387344937013174,0.14972593518607558,0.025915953457063177
424,Envision Academy for Arts & Technology,1,1,20.0,20.0,59773,8988,0.021532661494961212,0.12027840208801566,0.36431523236424274,0.23743928079460597
425,Fremont High,1,0,10.0,9.0,53433,15118,0.09251352120694563,0.2826074580130942,0.21340734415029888,0.060802732707087956
426,LIFE Academy,1,0,18.0,13.0,53433,15118,0.09251352120694563,0.2826074580130942,0.21340734415029888,0.060802732707087956
427,Lighthouse Community Charter High,1,1,15.0,13.0,40813,9543,0.07250697182421387,0.3387344937013174,0.14972593518607558,0.025915953457063177
428,LPS Oakland R & D Campus,1,1,8.0,8.0,77939,16022,0.025038974261079826,0.2172377589004486,0.28656422003754256,0.17116859151792815
429,Madison Park Academy 6-12,1,0,19.0,19.0,55692,9613,0.05761826182618262,0.3737165383204987,0.1817015034836817,0.044737807114044736
430,Oakland Charter High,1,1,20.0,17.0,53433,15118,0.09251352120694563,0.2826074580130942,0.21340734415029888,0.060802732707087956
431,Oakland High,1,0,44.0,39.0,104919,15290,0.004554226167502895,0.09243535314550366,0.4425318409880355,0.3217290621381706
432,Oakland School for the Arts,1,1,8.0,8.0,59773,8988,0.021532661494961212,0.12027840208801566,0.36431523236424274,0.23743928079460597
433,Oakland Technical High,1,0,44.0,38.0,136538,16854,0.0055671537926235215,0.0693574576664347,0.43927494449415116,0.36435033303509295
434,Skyline High,1,0,24.0,23.0,106875,9017,0.02212314464698911,0.16366612111292964,0.32428466617754953,0.2526101924487838
435,Freedom High,1,0,22.0,21.0,102911,12621,0.017210111403086717,0.32573374292164775,0.25371035197453645,0.05577556534290684
436,Mission Vista High,1,0,14.0,11.0,81339,18799,0.02527622218858786,0.2179254326219666,0.2951415165733313,0.10418243277332123
437,Oceanside High,1,0,10.0,8.0,63355,15573,0.01618167928328356,0.20438919369400652,0.31832071671643863,0.1060143065490659
438,Chaffey High,1,0,17.0,15.0,64383,17853,0.03736220856501805,0.31874939030338506,0.211369622475856,0.046532045654082525
439,Ontario High,1,0,27.0,22.0,64383,17853,0.03736220856501805,0.31874939030338506,0.211369622475856,0.046532045654082525
440,Orange High,1,0,9.0,7.0,103040,12934,0.019458454054440747,0.21779876238509138,0.3233537217870301,0.1356368709088958
441,Unity Middle College High,1,1,4.0,3.0,69034,7900,0.027469905075038447,0.2434639656361033,0.30466139894999206,0.0723338813172827
442,Miramonte High,1,0,21.0,21.0,231373,7109,0.0029881203993877997,0.029735442023176153,0.45557903942861305,0.4393994606807084
443,Orland High,1,0,5.0,4.0,49937,5608,0.03861808795790728,0.31956715973394223,0.18385783778417553,0.037923160925245704
444,Orosi High,1,0,44.0,41.0,41402,2906,0.03348285805831464,0.2528035885933996,0.14979173341877602,0.008490868311438641
445,Las Plumas High,1,0,3.0,3.0,48228,11290,0.0205140409328891,0.3412660637791528,0.199428843407901,0.044835792479771534
446,Channel Islands High,1,0,19.0,17.0,68542,16804,0.05661930426261636,0.28799608035276825,0.1437530622243998,0.018402743753062223
447,Hueneme High,1,0,15.0,13.0,68542,16804,0.05661930426261636,0.28799608035276825,0.1437530622243998,0.018402743753062223
448,Oxnard High,1,0,20.0,19.0,78931,13287,0.03122599605917911,0.2955615669772568,0.2325418294760044,0.0678956684366964
449,Pacifica High,1,0,19.0,17.0,78931,13287,0.03122599605917911,0.2955615669772568,0.2325418294760044,0.0678956684366964
450,Rio Mesa High,1,0,15.0,14.0,78522,14975,0.043959838504037396,0.30211432214194645,0.1967435189120272,0.048555036124096895
451,Oceana High,1,0,10.0,10.0,130327,13833,0.010689248282085097,0.1748108558339696,0.38515999167071563,0.1766502394669258
452,Terra Nova High,1,0,9.0,9.0,130327,13833,0.010689248282085097,0.1748108558339696,0.38515999167071563,0.1766502394669258
453,Palm Springs High,1,0,19.0,15.0,55757,13877,0.008888493844718013,0.2307453002088796,0.32105239767121463,0.160126216612595
454,Highland High,1,0,17.0,14.0,93637,15683,0.024758745476477682,0.25419179734620023,0.2741556091676719,0.09493365500603136
455,Palmdale Aerospace Academy,1,1,16.0,14.0,48002,21100,0.04586841925104402,0.360146961502476,0.1330640560461879,0.024942379224572694
456,William J. (Pete) Knight High,1,0,32.0,23.0,66289,10053,0.0446714829222417,0.3539520369341256,0.15290898986876417,0.02676014192279742
457,Henry M. Gunn High,1,0,61.0,55.0,167043,10641,0.0018377660932155802,0.040737148399612025,0.32023074174281485,0.539282250242483
458,Palo Alto High,1,0,63.0,55.0,169270,7102,0.0074519047981142115,0.0591589993156414,0.3046916584290168,0.534484069652498
459,Paramount High,1,0,28.0,28.0,57313,14156,0.07205186505254102,0.32885761691144844,0.15012597554230936,0.03816137159712407
460,Parlier High,1,0,27.0,22.0,38724,4146,0.07247325911373062,0.286946081641563,0.11089281816197337,0.011787819253438114
461,Marshall Fundamental,1,0,14.0,9.0,78285,13630,0.02322931598485684,0.20057338185025914,0.300694674164737,0.21553276730253243
462,Paso Robles High,1,0,10.0,10.0,76859,17667,0.017357642357642356,0.2616758241758242,0.3027597402597403,0.07992007992007992
463,Patterson High,1,0,31.0,25.0,72898,7847,0.05316824471959213,0.33594319009468315,0.14287448409808207,0.04946588977907259
464,California Military Institute,1,1,13.0,13.0,62764,14185,0.0570913953551838,0.39546434516824497,0.10124716862702289,0.024070081598122423
465,Orange Vista High,1,0,29.0,27.0,69444,13134,0.06256690852860711,0.3619305340787439,0.14071606994171523,0.034970857618651124
466,Casa Grande High,1,0,11.0,9.0,95724,13878,0.016357378561544192,0.21413618138594187,0.33676329702302804,0.1136145903558883
467,El Rancho High,1,0,20.0,19.0,70620,17060,0.06752733193765992,0.35340776924866246,0.16741102581995812,0.036520120958362406
468,Pittsburg Senior High,1,0,33.0,29.0,78985,27807,0.03972904851921865,0.3099243856332703,0.22734719596723377,0.051764335223692504
469,El Dorado High,1,0,3.0,3.0,74324,14053,0.009182061923825615,0.2708708267528556,0.3257795570573328,0.08605428435009366
470,Amador Valley High,1,0,87.0,78.0,163499,15685,0.006626277925028398,0.10649375236652783,0.4119967184147419,0.315032184778493
471,Foothill High,1,0,76.0,65.0,157203,12616,0.006755682721347958,0.11345573040852011,0.43657606103958035,0.2948656811317755
472,Diamond Ranch High,1,0,17.0,13.0,61018,18576,0.05133663477267125,0.2784861182692092,0.187375355726354,0.044659062899141774
473,Ganesha High,1,0,6.0,4.0,62136,8274,0.04970169123810463,0.29618855086041124,0.15664908042009762,0.039347172230166164
474,Fremont Academy of Engineering and Design,1,0,5.0,5.0,61018,18576,0.05133663477267125,0.2784861182692092,0.187375355726354,0.044659062899141774
475,Pomona High,1,0,16.0,13.0,63283,14474,0.027593921879369813,0.2977533327118486,0.21832758459960847,0.06053261241105
476,Granite Hills High,1,0,17.0,16.0,44693,22638,0.03678668629813055,0.31564270735733724,0.17701780216838442,0.037054388078347385
477,Monache High,1,0,28.0,25.0,44693,22638,0.03678668629813055,0.31564270735733724,0.17701780216838442,0.037054388078347385
478,Porterville High,1,0,18.0,17.0,44693,22638,0.03678668629813055,0.31564270735733724,0.17701780216838442,0.037054388078347385
479,Monarch River Academy,1,1,4.0,3.0,44693,22638,0.03678668629813055,0.31564270735733724,0.17701780216838442,0.037054388078347385
480,Poway High,1,0,14.0,13.0,115391,16032,0.023843681854699875,0.1433490187076782,0.3946115000573855,0.20185355216343395
481,Quartz Hill High,1,0,19.0,15.0,84674,21462,0.017471648766265783,0.286792291036937,0.2571012069372092,0.0991489270478273
482,Los Osos High,1,0,35.0,35.0,103679,7795,0.008874858538328667,0.23223539222109715,0.3432604681636786,0.1367562094228364
483,Rancho Cucamonga High,1,0,31.0,28.0,100653,13347,0.014295774647887324,0.22140845070422535,0.3348239436619718,0.1269718309859155
484,Rancho Mirage High,1,0,11.0,8.0,84891,9637,0.010676156583629894,0.18315539739027284,0.2826809015421115,0.21429418742586
485,Red Bluff High,1,0,4.0,4.0,49259,12084,0.016360111589200435,0.2843633268712469,0.25414913234668307,0.05220104969502104
486,Citrus Valley High,1,0,9.0,6.0,78191,13964,0.01985520751200631,0.24442692280123288,0.2810551214966669,0.15464841230019352
487,Redlands East Valley High,1,0,10.0,8.0,78191,13964,0.01985520751200631,0.24442692280123288,0.2810551214966669,0.15464841230019352
488,Redlands Senior High,1,0,19.0,19.0,78191,13964,0.01985520751200631,0.24442692280123288,0.2810551214966669,0.15464841230019352
489,Redondo Union High,1,0,12.0,12.0,104859,15650,0.003294955309801545,0.08930465081048326,0.4629222845023481,0.27170125738524464
490,Everest Public High,1,1,14.0,13.0,80313,10724,0.05817313732881015,0.2586170791975541,0.22109142689617622,0.13862713071156343
491,Sequoia High,1,0,39.0,33.0,184479,10126,0.006666013135967062,0.0953828056072934,0.3980001960592099,0.32707577688461914
492,Summit Preparatory Charter High,1,1,23.0,22.0,80313,10724,0.05817313732881015,0.2586170791975541,0.22109142689617622,0.13862713071156343
493,Reedley High,1,0,19.0,18.0,52642,8738,0.04070209759808716,0.2774154983154005,0.1978045864579937,0.04119117487229649
494,Reedley Middle College High,1,1,14.0,13.0,52642,8738,0.04070209759808716,0.2774154983154005,0.1978045864579937,0.04119117487229649
495,Grover Cleveland Charter High,1,1,26.0,22.0,65740,24581,0.040246568469340216,0.254506683869118,0.2649177507794861,0.08472207289538759
496,Magnolia Science Academy,1,1,5.0,,65740,24581,0.040246568469340216,0.254506683869118,0.2649177507794861,0.08472207289538759
497,Reseda Charter High,1,1,9.0,8.0,65740,24581,0.040246568469340216,0.254506683869118,0.2649177507794861,0.08472207289538759
498,Eisenhower High,1,0,17.0,15.0,59416,21559,0.04639866322109313,0.3728019896244195,0.12711057570870654,0.02689101754522315
499,Wilmer Amina Carter High,1,0,15.0,11.0,95953,5393,0.017222902633190446,0.36351806491120636,0.21586037966932026,0.06659522351500306
500,Richmond High,1,0,33.0,29.0,63764,14466,0.031398974873651384,0.26413133087207424,0.26026022438080215,0.10849851249148715
501,De Anza High,1,0,21.0,20.0,96971,9131,0.01582551356834897,0.1774283540451433,0.36692873446614255,0.1325893989348212
502,John F. Kennedy High,1,0,9.0,8.0,63764,14466,0.031398974873651384,0.26413133087207424,0.26026022438080215,0.10849851249148715
503,John Henry High,1,1,18.0,16.0,63764,14466,0.031398974873651384,0.26413133087207424,0.26026022438080215,0.10849851249148715
504,Leadership Public Schools: Richmond,1,1,43.0,39.0,66476,9407,0.06965472442912107,0.2575825713286364,0.1590965872183081,0.06785589366911507
505,Making Waves Academy,1,1,57.0,53.0,68012,19732,0.03865693154698613,0.29434559674865907,0.22948418043051913,0.0532596110677914
506,Richmond High,1,0,60.0,54.0,63764,14466,0.031398974873651384,0.26413133087207424,0.26026022438080215,0.10849851249148715
507,Rio Linda High,1,0,24.0,18.0,72438,4994,0.01152392366552964,0.4825297317230571,0.20503364985710335,0.02839494791186503
508,Rio Vista High,1,0,3.0,3.0,68617,4939,0.016293965614113944,0.19136981683335205,0.30464097089560627,0.13327340150578718
509,Ripon High,1,0,10.0,10.0,86116,6663,0.015557275541795666,0.3091331269349845,0.26524767801857585,0.07043343653250773
510,Riverbank High,1,0,25.0,21.0,70248,7425,0.04697156983930779,0.33485134343894346,0.18599960965454426,0.03474074555982044
511,Riverdale High,1,0,25.0,22.0,51830,1604,0.05645805592543276,0.30279627163781625,0.14274300932090547,0.03115845539280959
512,Arlington High,1,0,15.0,13.0,75415,24650,0.038243649873081514,0.3460419923680804,0.1913191117386992,0.060265268041757025
513,Hillcrest High,1,0,8.0,7.0,75415,24650,0.038243649873081514,0.3460419923680804,0.1913191117386992,0.060265268041757025
514,John W. North High,1,0,40.0,27.0,54701,16843,0.016229193341869397,0.2612035851472471,0.23498719590268885,0.13745198463508324
515,La Sierra High,1,0,21.0,21.0,71139,14326,0.025176652217801795,0.3133721275458702,0.21830651386497238,0.059408586188468615
516,Martin Luther King Jr. High,1,0,22.0,19.0,121021,10110,0.01318383440118285,0.2021110563495975,0.297765730244784,0.17225234105470674
517,Norte Vista High,1,0,38.0,30.0,75415,24650,0.038243649873081514,0.3460419923680804,0.1913191117386992,0.060265268041757025
518,Rocklin High,1,0,15.0,13.0,107776,13136,0.0047565301515640115,0.11794582392776523,0.4467107384714608,0.18373105449854885
519,Technology High,1,0,5.0,4.0,78181,16241,0.009338682899833979,0.26635998893193136,0.31405644714997233,0.09560044272274489
520,Rosemead High,1,0,22.0,21.0,61394,16887,0.12605375822041753,0.298494946374189,0.24464845301672772,0.043121331155934146
521,Oakmont High,1,0,15.0,13.0,88966,12273,0.005739130434782609,0.16669565217391305,0.40904347826086956,0.1438695652173913
522,Roseville High,1,0,8.0,7.0,77437,16677,0.013901572805682395,0.19353965837984102,0.38948080500591914,0.10647725350921698
523,John A. Rowland High,1,0,26.0,26.0,73948,13910,0.03130357670706473,0.2490097546556311,0.39326041974578774,0.09042270174401419
524,Florin High,1,0,44.0,39.0,56190,17629,0.09003256992193559,0.30473556325285633,0.22364679729100967,0.026986506746626688
525,Foothill High,1,0,15.0,13.0,54146,11367,0.023096304591265396,0.3659014557670773,0.21766517357222845,0.040406868234415826
526,Grant Union High,1,0,27.0,25.0,50161,11233,0.05448691824924607,0.3347461080772679,0.18298149808460348,0.030157307033988102
527,Hiram W. Johnson High,1,0,24.0,22.0,55003,13187,0.04666639777356512,0.2757633202920179,0.2298632678578631,0.08631468559674102
528,Inderkum High,1,0,37.0,33.0,104404,13900,0.023622331217541835,0.15861223312175418,0.4083597807270629,0.20091604154645124
529,John F. Kennedy High,1,0,36.0,35.0,81626,18496,0.01607817426867722,0.13739814554650182,0.4201554743841903,0.17230183259966908
530,Mira Loma High,1,0,32.0,30.0,47056,15470,0.016254141492886377,0.28758526603001366,0.2917559929838238,0.10602221789124927
531,Natomas Charter,1,1,6.0,4.0,104404,13900,0.023622331217541835,0.15861223312175418,0.4083597807270629,0.20091604154645124
532,Natomas High,1,0,11.0,11.0,77404,10771,0.03232382061735585,0.22364589400116483,0.3137740244612697,0.12274315666860804
533,Natomas Pacific Pathways Prep,1,1,17.0,14.0,77404,10771,0.03232382061735585,0.22364589400116483,0.3137740244612697,0.12274315666860804
534,Rio Americano High,1,0,17.0,14.0,107115,9767,0.010249803965497928,0.14181695978492215,0.3920129942869945,0.262294163772824
535,Rosemont High,1,0,14.0,14.0,63936,7335,0.027844693212413205,0.2887912710783619,0.2717868782768882,0.06121581408530537
536,Sacramento Charter High,1,1,25.0,24.0,55003,13187,0.04666639777356512,0.2757633202920179,0.2298632678578631,0.08631468559674102
537,Sheldon High,1,0,28.0,24.0,97009,8606,0.050676773145641583,0.2628045479155387,0.3181916621548457,0.08684353004872766
538,Valley High,1,0,30.0,29.0,50832,23538,0.05863061105410354,0.33864509768415124,0.18957365042956884,0.03917426208728195
539,West Campus,1,0,31.0,30.0,55003,13187,0.04666639777356512,0.2757633202920179,0.2298632678578631,0.08631468559674102
540,Alisal High,1,0,92.0,80.0,57081,13227,0.055589381393083295,0.26281660983925964,0.0914210910862153,0.014003896736483196
541,Everett Alvarez High,1,0,44.0,33.0,75373,17076,0.049369666658073165,0.2578566088324009,0.22746139369408852,0.043285467529454225
542,Salinas High,1,0,15.0,15.0,72434,10077,0.024567692956558414,0.22864824968367778,0.27904892450442853,0.0984289329396879
543,Cajon High,1,0,19.0,16.0,72281,17076,0.028838499268123572,0.30176420739066795,0.20400092447548857,0.05518605069207262
544,San Bernardino High,1,0,8.0,5.0,41631,8970,0.038180064673512225,0.34691098882396326,0.15283372099619902,0.037329097407386394
545,Capuchino High,1,0,14.0,12.0,112933,15195,0.029425259229804546,0.1894901049154253,0.39115406967852445,0.13709356743033677
546,Canyon Crest Academy,1,0,55.0,53.0,157333,20464,0.005519437441953032,0.05328379992039273,0.36383176330104816,0.4634469948255274
547,Canyon Hills High,1,0,10.0,9.0,94485,11274,0.004044440113049411,0.14082448104473247,0.4221810739693987,0.1991034012279505
548,Clairemont High,1,0,9.0,8.0,91347,21213,0.01627250017509864,0.16519972918077183,0.3899329955875143,0.16982233324772955
549,Crawford High,1,0,24.0,18.0,56137,21208,0.029767415761860674,0.2107286143141711,0.2952613416379093,0.14272087085823304
550,Del Norte High,1,0,43.0,40.0,147827,15300,0.00034859768657898905,0.07089209317065441,0.4859768657898907,0.32232609729044526
551,e3 Civic High,1,1,6.0,6.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
552,Health Sciences High and Middle College,1,1,6.0,6.0,48072,23130,0.07493925224103078,0.27764278275784615,0.20174381802217548,0.04996630796561371
553,Hoover High,1,0,24.0,23.0,56137,21208,0.029767415761860674,0.2107286143141711,0.2952613416379093,0.14272087085823304
554,High Tech High,1,1,9.0,8.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
555,Madison High,1,0,5.0,5.0,91347,21213,0.01627250017509864,0.16519972918077183,0.3899329955875143,0.16982233324772955
556,Kearny College Connections,1,0,9.0,9.0,77249,17174,0.04014957685494981,0.1899232434560126,0.3225180644979897,0.16000787246605
557,King-Chavez Community High,1,1,3.0,3.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
558,Lincoln High,1,0,14.0,11.0,43958,13670,0.043560663956225355,0.36590957723229295,0.1253018677589949,0.02720630941827408
559,Mira Mesa High,1,0,15.0,14.0,99376,25215,0.03676074217051837,0.16860556106213156,0.3705288051889335,0.1713704418592519
560,Mission Bay High,1,0,7.0,7.0,92379,21893,0.007080785323463148,0.08614955476880164,0.5183456710653364,0.22679969960304688
561,Montgomery Senior High,1,0,26.0,20.0,70846,22634,0.03649918197304728,0.31865944778964056,0.2221660004385299,0.03742684140397038
562,Morse High,1,0,14.0,12.0,73090,18276,0.03650608787718369,0.3083959767072525,0.23572260455267338,0.04372683959767072
563,Mt. Carmel High,1,0,16.0,13.0,126371,18664,0.012176757711081109,0.10624156194828123,0.43363796863641085,0.2728216844947554
564,Urban Corps of San Diego County Charter,1,1,12.0,11.0,77579,11462,0.009266409266409266,0.16617760617760619,0.41343629343629346,0.17003861003861004
565,Henry High,1,0,16.0,16.0,102597,11665,0.006239954618511866,0.1351044719674766,0.40947338564810437,0.21636569915855158
566,Point Loma High,1,0,15.0,14.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
567,Rancho Bernardo High,1,0,30.0,29.0,104501,21109,0.004715426543288123,0.1160603371783496,0.4262137152997845,0.2666751172518697
568,San Diego High,1,0,22.0,17.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
569,San Diego High,1,0,4.0,4.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
570,High Tech High,1,1,6.0,4.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
571,San Ysidro High,1,0,25.0,19.0,70846,22634,0.03649918197304728,0.31865944778964056,0.2221660004385299,0.03742684140397038
572,Scripps Ranch High,1,0,47.0,46.0,137987,12127,0.009377007064868336,0.097495183044316,0.4382359237850567,0.31085420680796405
573,Southwest Senior High,1,0,21.0,20.0,70846,22634,0.03649918197304728,0.31865944778964056,0.2221660004385299,0.03742684140397038
574,Torrey Pines High,1,0,35.0,31.0,157333,20464,0.005519437441953032,0.05328379992039273,0.36383176330104816,0.4634469948255274
575,University City High,1,0,24.0,21.0,81438,19417,0.012974623163518412,0.06318768682821345,0.4168733702219678,0.3763594733829422
576,San Fernando Senior High,1,0,25.0,25.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
577,Cesar E. Chavez Learning Academies-Social Justice Humanitas Academy,1,0,10.0,10.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
578,Vaughn Next Century Learning Center,1,1,9.0,6.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
579,Lincoln (Abraham) High,1,0,58.0,53.0,119800,16019,0.019332692571742412,0.18165591102567624,0.42954826307840177,0.19934093093505423
580,Balboa High,1,0,34.0,29.0,105340,23090,0.06252951301619217,0.23671343051683955,0.31528279181708785,0.09273560907249158
581,Galileo High,1,0,83.0,73.0,98567,33011,0.0160193779514737,0.09837567171470445,0.44451229441459045,0.2774995929001791
582,Gateway High,1,1,23.0,19.0,125550,17000,0.007690918938436541,0.09637118613468135,0.44220978515977616,0.3122946380213035
583,Washington (George) High,1,0,55.0,48.0,107158,17809,0.031513589503280225,0.12125117150890347,0.4362406279287723,0.22656982193064668
584,O'Connell (John) High,1,0,12.0,7.0,138890,27069,0.02375780381424784,0.13317369366287524,0.3865560591807064,0.24636962285127853
585,Jordan (June) School for Equity,1,0,4.0,4.0,105340,23090,0.06252951301619217,0.23671343051683955,0.31528279181708785,0.09273560907249158
586,KIPP San Francisco College Preparatory,1,1,35.0,34.0,67094,11148,0.07110888185816806,0.2583918512230882,0.2536461146693418,0.08075468786171773
587,City Arts & Leadership Academy,1,1,11.0,9.0,105340,23090,0.06252951301619217,0.23671343051683955,0.31528279181708785,0.09273560907249158
588,Lowell High,1,0,114.0,107.0,82557,10864,0.024896265560165973,0.1430570298176204,0.4203415999228023,0.19468300685129789
589,Mission High,1,0,48.0,45.0,162529,17000,0.0029662588060808304,0.05777463174571072,0.4591970876731722,0.3594566353187043
590,Burton (Phillip and Sala) Academic High,1,0,24.0,23.0,82810,12520,0.0850162362764806,0.2838410391216948,0.2689345910004639,0.07397556826967681
591,Wallenberg (Raoul) Traditional High,1,0,34.0,29.0,125550,17000,0.007690918938436541,0.09637118613468135,0.44220978515977616,0.3122946380213035
592,"Asawa (Ruth) SF Sch of the Arts, A Public School",1,0,23.0,20.0,172785,12888,0.006897121381076282,0.07752034031305496,0.39755503242060053,0.38504109362739025
593,Gabrielino High,1,0,25.0,24.0,65563,11626,0.09965564738292011,0.28760330578512394,0.28956611570247937,0.0731060606060606
594,San Jacinto High,1,0,16.0,14.0,46844,9226,0.029445727482678985,0.33318899153194764,0.16084488067744418,0.04286951501154734
595,Abraham Lincoln High,1,0,12.0,12.0,108503,14843,0.020147652471178674,0.13703313088700586,0.37502272975233664,0.2487907771756919
596,Alpha Cindy Avitia High,1,1,40.0,38.0,84335,12010,0.09479959695476937,0.2855743394536498,0.1770040304523063,0.04178795342588446
597,Branham High,1,0,23.0,22.0,123250,11277,0.01031982563053245,0.17334638138872827,0.3525199056981451,0.23010542235665674
