,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
384,Animo South Los Angeles Charter,1,1,25.0,,58830,17197,0.03779119439539785,0.3079683317195421,0.19732870080309847,0.0621404567978584
385,Animo Pat Brown,1,1,23.0,,48011,13689,0.06671522214129644,0.2924107793153678,0.09829570284049527,0.01235251274581209
386,Belmont Senior High,1,0,27.0,3.0,67435,26807,0.04025279533300924,0.17213417598444336,0.33263976665046185,0.13925133689839572
387,Benjamin Franklin Senior High,1,0,63.0,7.0,73152,21077,0.03683200142863521,0.2138711549622751,0.2991204964507344,0.1277512388945935
388,Ednovate - Brio College Prep,1,1,21.0,,61895,125,0.0,0.16447368421052633,0.20394736842105263,0.13157894736842105
389,"CATCH Prep Charter High, Inc.",1,1,6.0,,47230,14784,0.01806171084538841,0.1805752989380383,0.27611004264570616,0.14880006689522535
390,Central City Value,1,1,29.0,,52775,22528,0.03145646160528542,0.23212856914249136,0.31033536794458544,0.09983311615572778
391,Collegiate Charter High School of Los Angeles,1,1,8.0,,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
392,Alliance Piera Barbaglia Shaheen Health Services Academy,1,1,19.0,,39434,28368,0.05615471058855102,0.3318629342010366,0.12186981097264386,0.02237466664430318
393,Jordan High,1,0,19.0,4.0,42245,12961,0.06434253626579317,0.2933685406778528,0.08844174075807207,0.013069055418142924
394,Communication and Technology at Diego Rivera Learning Complex,1,0,19.0,,48011,13689,0.06671522214129644,0.2924107793153678,0.09829570284049527,0.01235251274581209
395,Eagle Rock High,1,0,81.0,10.0,90461,10251,0.02286882959933067,0.16677512317560658,0.4137770753927675,0.15287719624430604
396,Esteban Torres East LA Performing Arts Magnet,1,0,16.0,,50913,13873,0.06426682936750051,0.29100206281414337,0.1383828699264941,0.027949678956390365
397,Alain Leroy Locke College Preparatory Academy,1,1,14.0,,47468,7527,0.06614699331848552,0.2923162583518931,0.14660356347438752,0.026002227171492205
398,Alain Leroy Locke College Preparatory Academy,1,1,38.0,3.0,47468,7527,0.06614699331848552,0.2923162583518931,0.14660356347438752,0.026002227171492205
399,Francisco Bravo Medical Magnet High,1,0,184.0,20.0,43646,13396,0.07611382005210073,0.2866208002137466,0.13081958453009151,0.031394028455013025
400,Fairfax Senior High,1,0,135.0,15.0,72457,28544,0.0061183181525439325,0.11270586070475665,0.5079584138375195,0.1852516330849204
401,Felicitas and Gonzalo Mendez High,1,0,35.0,4.0,43646,13396,0.07611382005210073,0.2866208002137466,0.13081958453009151,0.031394028455013025
402,Ednovate - USC Hybrid High College Prep,1,1,18.0,,61895,125,0.0,0.16447368421052633,0.20394736842105263,0.13157894736842105
403,"Girls Academic Leadership Academy, Dr. Michelle King School for Sci, Tech, Eng and Math",1,0,22.0,5.0,58313,24252,0.04035110145298053,0.2172440240317014,0.30135497890834717,0.11994545996846905
404,Hollywood Senior High,1,0,77.0,9.0,50253,17114,0.037035580892471005,0.1691763318262237,0.4253194417141734,0.13162964419107528
405,James A. Garfield Senior High,1,0,127.0,14.0,51183,17439,0.04880093912460171,0.31163604130231665,0.11628854124242352,0.02944347284444551
406,John C. Fremont Senior High,1,0,50.0,6.0,42220,17542,0.0672898076425023,0.32936218303392745,0.08523061709792103,0.018293974995879734
407,John Marshall Senior High,1,0,200.0,19.0,71651,21403,0.02178932561904509,0.16165503330767803,0.42551553915974416,0.18378937869901005
408,"Boyle Heights Science, Technology, Engineering and Math Magnet",1,0,117.0,17.0,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
409,Contreras Learning Center-Academic Leadership Community,1,0,108.0,25.0,36870,11938,0.056173262370237655,0.1954471201981346,0.26526848290035304,0.11197765716393529
410,Los Angeles Senior High,1,0,46.0,12.0,58313,24252,0.04035110145298053,0.2172440240317014,0.30135497890834717,0.11994545996846905
411,Los Angeles College Prep Academy,1,1,5.0,,73152,21077,0.03683200142863521,0.2138711549622751,0.2991204964507344,0.1277512388945935
412,Los Angeles High School of the Arts,1,0,22.0,,42398,16331,0.03683952003368185,0.22573854466353238,0.3002245456459196,0.08988842888218371
413,Los Angeles Leadership Academy,1,1,12.0,,51076,12005,0.07749800449894782,0.2583266816631594,0.21507873158696755,0.07223713808867281
414,Los Angeles Senior High,1,0,59.0,7.0,58313,24252,0.04035110145298053,0.2172440240317014,0.30135497890834717,0.11994545996846905
415,Manual Arts Senior High,1,0,46.0,4.0,37945,17763,0.08509172131926623,0.29486265564109876,0.10310331717517346,0.022312517821499858
416,Math and Science College Preparatory,1,1,17.0,,49644,16634,0.047825838523512944,0.26252785555111136,0.2107879549740015,0.07031026798468659
417,Middle College High,1,0,43.0,3.0,58830,17197,0.03779119439539785,0.3079683317195421,0.19732870080309847,0.0621404567978584
418,Nava College Preparatory Academy,1,0,33.0,3.0,44616,24827,0.08090855566917667,0.2588546992655945,0.08705958910476899,0.01868550711164823
419,New Designs Charter,1,1,25.0,,30530,12248,0.06442844198578855,0.21941914254375508,0.21603319185464256,0.10372454575802376
420,New Open World Academy K-12,1,0,15.0,3.0,70500,2282,0.014080375476679377,0.17571135230272808,0.49017307128190085,0.14461718979172777
421,New West Charter,1,1,54.0,8.0,97791,22194,0.007469679526652566,0.09483012503011967,0.4566410537870472,0.2874889561189794
422,"Boyle Heights Science, Technology, Engineering and Math Magnet",1,0,52.0,5.0,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
423,Oscar De La Hoya Animo Charter High,1,1,26.0,3.0,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
424,John C. Fremont Senior High,1,0,70.0,8.0,42220,17542,0.0672898076425023,0.32936218303392745,0.08523061709792103,0.018293974995879734
425,Renaissance Arts Academy,1,1,25.0,4.0,76080,16244,0.03673209056910098,0.21244890267590524,0.3078015829298698,0.1369843156582495
426,Augustus Hawkins High,1,0,12.0,,39434,28368,0.05615471058855102,0.3318629342010366,0.12186981097264386,0.02237466664430318
427,Rise Kohyang High,1,1,40.0,3.0,41748,17555,0.07731401699915297,0.20136110056371762,0.23608961065513917,0.04661623389899816
428,Russell Westbrook Why Not? High,1,1,4.0,,52661,10112,0.06536000977955259,0.2731347540850006,0.16388900207815493,0.03528788557923475
429,Santee Education Complex,1,0,90.0,10.0,44616,24827,0.08090855566917667,0.2588546992655945,0.08705958910476899,0.01868550711164823
430,Social Justice Leadership Academy Magnet at Esteban E. Torres High No 5,1,0,22.0,,50913,13873,0.06426682936750051,0.29100206281414337,0.1383828699264941,0.027949678956390365
431,Contreras Learning Center-Academic Leadership Community,1,0,19.0,,36870,11938,0.056173262370237655,0.1954471201981346,0.26526848290035304,0.11197765716393529
432,East Los Angeles Renaissance Academy at Esteban E. Torres High No. 2,1,0,10.0,,50913,13873,0.06426682936750051,0.29100206281414337,0.1383828699264941,0.027949678956390365
433,Camino Nuevo High #2,1,1,20.0,,52775,22528,0.03145646160528542,0.23212856914249136,0.31033536794458544,0.09983311615572778
434,Leadership & Public Service Virtual Academy,1,0,14.0,,30530,12248,0.06442844198578855,0.21941914254375508,0.21603319185464256,0.10372454575802376
435,Alain Leroy Locke College Preparatory Academy,1,1,7.0,,47468,7527,0.06614699331848552,0.2923162583518931,0.14660356347438752,0.026002227171492205
436,Susan Miller Dorsey Senior High,1,0,31.0,4.0,49958,17522,0.03925326080237374,0.2502936267540335,0.23997032824380293,0.08527539098720406
437,TEACH Tech Charter High,1,1,14.0,,58830,17197,0.03779119439539785,0.3079683317195421,0.19732870080309847,0.0621404567978584
438,Thomas Jefferson Senior High,1,0,15.0,,44616,24827,0.08090855566917667,0.2588546992655945,0.08705958910476899,0.01868550711164823
439,UCLA Community K-12,1,0,44.0,4.0,42398,16331,0.03683952003368185,0.22573854466353238,0.3002245456459196,0.08988842888218371
440,Anahuacalmecac International University Preparatory of North America,1,1,109.0,16.0,59723,13825,0.05854734520245786,0.258358279502127,0.21808728533165275,0.06651961556640933
441,Anahuacalmecac International University Preparatory of North America,1,1,48.0,,59723,13825,0.05854734520245786,0.258358279502127,0.21808728533165275,0.06651961556640933
442,Ednovate - USC Hybrid High College Prep,1,1,33.0,5.0,61895,125,0.0,0.16447368421052633,0.20394736842105263,0.13157894736842105
443,Venice Senior High,1,0,134.0,15.0,87589,26696,0.016483635497216625,0.12361643598241168,0.38973725821474214,0.23878527952866765
444,TEACH Tech Charter High,1,1,24.0,5.0,58830,17197,0.03779119439539785,0.3079683317195421,0.19732870080309847,0.0621404567978584
445,Wallis Annenberg High,1,1,29.0,5.0,37945,17763,0.08509172131926623,0.29486265564109876,0.10310331717517346,0.022312517821499858
446,West Adams Preparatory High,1,0,68.0,5.0,30530,12248,0.06442844198578855,0.21941914254375508,0.21603319185464256,0.10372454575802376
447,Woodrow Wilson Senior High,1,0,53.0,4.0,59723,13825,0.05854734520245786,0.258358279502127,0.21808728533165275,0.06651961556640933
448,Pacheco High,1,0,22.0,,63529,11463,0.04242657761794674,0.3545680280845963,0.1348574364243514,0.028341467591403373
449,Los Gatos High,1,0,201.0,16.0,199063,5239,0.0005957108816521049,0.05430897537728356,0.4445988880063543,0.3876092136616362
450,Lynwood High,1,0,76.0,7.0,57236,15254,0.06270247429456782,0.33525048124325085,0.09258650640875159,0.01866284802103385
451,Marco Antonio Firebaugh High,1,0,72.0,10.0,57236,15254,0.06270247429456782,0.33525048124325085,0.09258650640875159,0.01866284802103385
452,Liberty High,1,0,9.0,3.0,99643,4076,0.009971167707832773,0.2316194137433926,0.3059827006246997,0.09730898606439212
453,Madera High,1,0,43.0,5.0,61422,12029,0.05889734455958549,0.26246761658031087,0.1871356865284974,0.03286917098445596
454,Madera South High,1,0,34.0,4.0,61422,12029,0.05889734455958549,0.26246761658031087,0.1871356865284974,0.03286917098445596
455,Malibu High,1,0,54.0,5.0,163909,7028,0.006342494714587738,0.07897916037450921,0.42094533373603144,0.3123678646934461
456,Mammoth High,1,0,14.0,4.0,69702,3502,0.002686897423739529,0.1999367788841473,0.3254306938517465,0.11284969179706021
457,Mira Costa High,1,0,272.0,42.0,153926,13313,0.0003283128821767144,0.06377477736282677,0.4595149177165839,0.34575450404235236
458,Manteca High,1,0,27.0,,70084,15490,0.02104603820858127,0.37478860006263703,0.20184779204509865,0.04459755715627936
459,Sierra High,1,0,27.0,,70084,15490,0.02104603820858127,0.37478860006263703,0.20184779204509865,0.04459755715627936
460,Blue Ridge Academy,1,1,13.0,,40870,902,0.02611775121735281,0.42231075697211157,0.09074811863656485,0.008410801239486499
461,Alhambra Senior High,1,0,25.0,3.0,106557,19096,0.005880877393461356,0.19510019788734356,0.3822291591181471,0.1320828339697316
462,Marysville Charter Academy for the Arts,1,1,5.0,,55128,12260,0.023996800426609784,0.27916277829622715,0.23890147980269297,0.0547038172688086
463,Maywood Center for Enriched Studies,1,0,63.0,7.0,50996,6753,0.0816594930655189,0.32747489239598276,0.0824964131994261,0.025466284074605453
464,Paloma Valley High,1,0,63.0,4.0,97674,15112,0.018143100511073255,0.2530664395229983,0.26087450312322547,0.08350369108461102
465,El Capitan High,1,0,40.0,,51340,10889,0.04261713553727152,0.30551313001921465,0.19485638271665764,0.06064935704783958
466,Golden Valley High,1,0,37.0,,56941,12120,0.021504383940932164,0.2330410706045224,0.2590678357175819,0.1103830179972312
467,Merced High,1,0,23.0,,51340,10889,0.04261713553727152,0.30551313001921465,0.19485638271665764,0.06064935704783958
468,Middletown High,1,0,7.0,,52314,1281,0.0,0.262974269515918,0.30309638028783253,0.02311382468382032
469,Tamalpais High,1,0,154.0,21.0,166934,12991,0.00320166140267382,0.06922511140916368,0.43698351577034567,0.3654653225457535
470,Mills High,1,0,90.0,4.0,126319,7959,0.01384225717146728,0.19879837427107264,0.381103846380397,0.18006714967308712
471,Milpitas High,1,0,225.0,17.0,136966,22207,0.025093542322083433,0.18148141253560193,0.3942366760364117,0.22113218786649044
472,Capistrano Valley High,1,0,118.0,18.0,125115,17061,0.014375,0.14923295454545454,0.41951704545454543,0.19855113636363636
473,Mission Viejo High,1,0,95.0,6.0,118379,16703,0.008397753183916357,0.17023524831766865,0.4143540403759524,0.15307824926311106
474,Trabuco Hills High,1,0,101.0,10.0,118379,16703,0.008397753183916357,0.17023524831766865,0.4143540403759524,0.15307824926311106
475,Fred C. Beyer High,1,0,24.0,,67205,20828,0.015112412526676262,0.3035386371532086,0.24303935679190034,0.07102089433718795
476,James C. Enochs High,1,0,32.0,,67205,20828,0.015112412526676262,0.3035386371532086,0.24303935679190034,0.07102089433718795
477,Peter Johansen High,1,0,23.0,3.0,82886,4073,0.01988738468910986,0.3376063256259734,0.21133341320234814,0.05331256738948125
478,Joseph A. Gregori High,1,0,49.0,7.0,76225,10951,0.014214085284511707,0.28750172501035004,0.2821196927181563,0.08753852523115138
479,Modesto High,1,0,44.0,9.0,44517,13441,0.055248026856183706,0.36580836398700045,0.10060354987321882,0.015820863540587836
480,Monrovia High,1,0,70.0,7.0,82801,14593,0.01864452912357104,0.21992378878606422,0.3324373979314099,0.14976864452912358
481,Montclair High,1,0,70.0,4.0,63529,10451,0.05133419097813006,0.289994605137569,0.18786570942440967,0.061667427480599245
482,Applied Technology Center,1,0,32.0,,62521,18937,0.0367667372686251,0.3224974675384474,0.2185514319918961,0.05329680449396814
483,Montebello High,1,0,61.0,7.0,62521,18937,0.0367667372686251,0.3224974675384474,0.2185514319918961,0.05329680449396814
484,Schurr High,1,0,86.0,5.0,62521,18937,0.0367667372686251,0.3224974675384474,0.2185514319918961,0.05329680449396814
485,Monterey High,1,0,48.0,10.0,85765,13947,0.007966299632966299,0.12012012012012012,0.39447781114447783,0.2485402068735402
486,Moorpark High,1,0,4.0,,119139,12064,0.01518288474810214,0.1677785445901388,0.40238478644275744,0.1545126907445748
487,Moorpark High,1,0,62.0,7.0,119139,12064,0.01518288474810214,0.1677785445901388,0.40238478644275744,0.1545126907445748
488,Campolindo High,1,0,124.0,14.0,152965,5623,0.000380191996958464,0.06558311947533504,0.4563254443493964,0.3616576371067389
489,Canyon Springs High,1,0,79.0,5.0,76174,14135,0.028311248613624423,0.33007413460977175,0.22126554199988324,0.06762594127604926
490,Moreno Valley High,1,0,84.0,6.0,54234,18513,0.045761915942709556,0.3413007748297722,0.15970885184315567,0.03437426625968537
491,Rancho Verde High,1,0,76.0,9.0,71947,7743,0.05115551863976157,0.3692285141935799,0.1575707236038501,0.046660477842380414
492,Valley View High,1,0,89.0,11.0,91839,11380,0.021506500749416152,0.27083551186866045,0.23723378298302486,0.08728083934609084
493,Vista del Lago High,1,0,39.0,4.0,71947,7743,0.05115551863976157,0.3692285141935799,0.1575707236038501,0.046660477842380414
494,Ann Sobrato High,1,0,79.0,5.0,128381,16586,0.018041753773017553,0.19963343738365932,0.38620808156018216,0.13244938285747015
495,Live Oak High,1,0,32.0,,128381,16586,0.018041753773017553,0.19963343738365932,0.38620808156018216,0.13244938285747015
496,Morro Bay High,1,0,21.0,3.0,73701,5022,0.01472805288182767,0.15458657079902585,0.30569407398817117,0.20874405659283313
497,Mountain House High,1,0,94.0,5.0,160902,5328,0.01772364552708946,0.126417471650567,0.3732885342293154,0.18210835783284335
498,Mountain View High,1,0,198.0,20.0,139717,14408,0.00741821719567068,0.07296607077708865,0.33231991568365155,0.44233653573310633
499,Murrieta Mesa High,1,0,64.0,6.0,95156,19971,0.020424101860178918,0.25280446821602687,0.3046575472144649,0.10834477209258295
500,Murrieta Valley High,1,0,46.0,3.0,95156,19971,0.020424101860178918,0.25280446821602687,0.3046575472144649,0.10834477209258295
501,Vista Murrieta High,1,0,112.0,8.0,96604,18869,0.012617641631297288,0.25106108138032845,0.3106200405978963,0.09208341022328843
502,Napa High,1,0,48.0,3.0,97759,24027,0.030747319034852547,0.20664376675603216,0.32781082439678283,0.1296707439678284
503,Vintage High,1,0,53.0,5.0,97759,24027,0.030747319034852547,0.20664376675603216,0.32781082439678283,0.1296707439678284
504,Sweetwater High,1,0,57.0,7.0,48359,17392,0.02847338833321165,0.32121389111970994,0.19162346985957995,0.03991141612518556
505,Forest Charter,1,1,8.0,,70975,7377,0.010666480758505298,0.1399888455103179,0.37109592861126606,0.16689905186837703
506,Newbury Park High,1,0,130.0,23.0,125093,14893,0.0072995144818349235,0.1396618114850159,0.4142976728612088,0.21737820190858864
507,William S. Hart High,1,0,79.0,10.0,74986,10804,0.028381104282966647,0.24867476661819204,0.26818970774499223,0.09959187502931932
508,Orestimba High,1,0,17.0,3.0,64036,4121,0.029683753853179586,0.33873729877839936,0.19625528028313735,0.01918027172051604
509,Corona del Mar High,1,0,173.0,14.0,135373,15368,0.006234273481804184,0.06962857250159613,0.48236752168851166,0.28181920606902766
510,Newport Harbor High,1,0,116.0,10.0,106209,10574,0.0012423031219617588,0.0909041806200713,0.47423571351409743,0.21259587339310793
511,Central Coast New Tech High,1,0,8.0,,93603,7397,0.02254667614186963,0.24523548032818657,0.2989857225918987,0.1310162155177983
512,Nipomo High,1,0,15.0,3.0,93603,7397,0.02254667614186963,0.24523548032818657,0.2989857225918987,0.1310162155177983
513,John F. Kennedy High,1,0,37.0,4.0,106065,7370,0.01390208531279692,0.3463519527929189,0.21533229984497676,0.07321098164724708
514,Norco High,1,0,40.0,4.0,106065,7370,0.01390208531279692,0.3463519527929189,0.21533229984497676,0.07321098164724708
515,James Monroe High,1,0,53.0,6.0,67043,17977,0.034358788756182895,0.28512486427795874,0.2706961032693932,0.07207141995415611
516,Valor Academy High,1,1,16.0,,67043,17977,0.034358788756182895,0.28512486427795874,0.2706961032693932,0.07207141995415611
517,East Valley Senior High,1,0,20.0,5.0,57411,17004,0.024924498781064657,0.16326456354837535,0.44845904741112685,0.0877997307426409
518,North Hollywood Senior High,1,0,130.0,14.0,57411,17004,0.024924498781064657,0.16326456354837535,0.44845904741112685,0.0877997307426409
519,Northridge Academy High,1,0,24.0,3.0,72041,12372,0.02551936393947166,0.2118491921005386,0.34684107035992134,0.14144652474993588
520,John H. Glenn High,1,0,26.0,,77425,26748,0.061242908715832906,0.32721620537505014,0.23047389834393445,0.04610050999942697
521,Norwalk High,1,0,60.0,6.0,77425,26748,0.061242908715832906,0.32721620537505014,0.23047389834393445,0.04610050999942697
522,Novato High,1,0,87.0,5.0,111285,9882,0.020068116321718628,0.16232643437254388,0.3909876866649201,0.15488603615404767
523,San Marin High,1,0,52.0,5.0,120692,7282,0.024525547445255473,0.15299270072992702,0.40145985401459855,0.15737226277372263
524,Nuview Bridge Early College High,1,1,45.0,3.0,79962,2473,0.033443163097199344,0.33410214168039537,0.18039538714991762,0.05453047775947282
525,Oak Hills High,1,0,43.0,,89795,5607,0.026823194592671646,0.3406616862326574,0.2565635005336179,0.03614372109569548
526,Oak Park High,1,0,138.0,14.0,137047,5033,0.0008514261387824606,0.0772669220945083,0.4842486164325245,0.2673478075776926
527,Oakdale High,1,0,23.0,3.0,75138,12420,0.01291600292762733,0.28471175786799846,0.22314547724630818,0.08920652688681276
528,AIMS College Prep High,1,1,76.0,10.0,60181,11121,0.027214968232527892,0.1885036770223623,0.35654610035519535,0.16118865375956776
529,AIMS College Prep High,1,1,9.0,,60181,11121,0.027214968232527892,0.1885036770223623,0.35654610035519535,0.16118865375956776
530,Castlemont High,1,0,5.0,,77939,16022,0.025038974261079826,0.2172377589004486,0.28656422003754256,0.17116859151792815
531,Coliseum College Prep Academy,1,0,7.0,,40813,9543,0.07250697182421387,0.3387344937013174,0.14972593518607558,0.025915953457063177
532,Fremont High,1,0,13.0,,53433,15118,0.09251352120694563,0.2826074580130942,0.21340734415029888,0.060802732707087956
533,LIFE Academy,1,0,13.0,3.0,53433,15118,0.09251352120694563,0.2826074580130942,0.21340734415029888,0.060802732707087956
534,Lighthouse Community Charter High,1,1,13.0,,40813,9543,0.07250697182421387,0.3387344937013174,0.14972593518607558,0.025915953457063177
535,McClymonds High,1,0,14.0,4.0,60181,11121,0.027214968232527892,0.1885036770223623,0.35654610035519535,0.16118865375956776
536,Oakland Charter High,1,1,40.0,,53433,15118,0.09251352120694563,0.2826074580130942,0.21340734415029888,0.060802732707087956
537,Oakland High,1,0,74.0,8.0,104919,15290,0.004554226167502895,0.09243535314550366,0.4425318409880355,0.3217290621381706
538,Oakland International High,1,0,16.0,,95693,9933,0.01335432386949677,0.13446609847456706,0.39585255957874166,0.2641007545735845
539,Oakland High,1,0,15.0,,104919,15290,0.004554226167502895,0.09243535314550366,0.4425318409880355,0.3217290621381706
540,Oakland School for the Arts,1,1,49.0,5.0,59773,8988,0.021532661494961212,0.12027840208801566,0.36431523236424274,0.23743928079460597
541,Oakland Technical High,1,0,166.0,13.0,136538,16854,0.0055671537926235215,0.0693574576664347,0.43927494449415116,0.36435033303509295
542,Skyline High,1,0,68.0,9.0,106875,9017,0.02212314464698911,0.16366612111292964,0.32428466617754953,0.2526101924487838
543,Freedom High,1,0,52.0,3.0,102911,12621,0.017210111403086717,0.32573374292164775,0.25371035197453645,0.05577556534290684
544,El Camino High,1,0,57.0,3.0,81339,18799,0.02527622218858786,0.2179254326219666,0.2951415165733313,0.10418243277332123
545,Mission Vista High,1,0,56.0,5.0,81339,18799,0.02527622218858786,0.2179254326219666,0.2951415165733313,0.10418243277332123
546,Nordhoff High,1,0,25.0,3.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
547,Lindhurst High,1,0,11.0,,60348,9171,0.027971236056848422,0.2754090934828152,0.2168620123435819,0.038672781835683144
548,Chaffey District Online High,1,0,3.0,,60941,16350,0.03418345779907003,0.3086374524446949,0.21152599690009863,0.038720586163167536
549,Chaffey High,1,0,68.0,8.0,64383,17853,0.03736220856501805,0.31874939030338506,0.211369622475856,0.046532045654082525
550,Ontario High,1,0,72.0,5.0,64383,17853,0.03736220856501805,0.31874939030338506,0.211369622475856,0.046532045654082525
551,El Modena High,1,0,72.0,6.0,121712,11348,0.020083453574074796,0.16382638536832664,0.3614241703388839,0.16831104004991615
552,Orange High,1,0,46.0,3.0,103040,12934,0.019458454054440747,0.21779876238509138,0.3233537217870301,0.1356368709088958
553,Orcutt Academy Charter,1,1,27.0,,93200,15584,0.011108866895576651,0.23395946946744767,0.31071164074597724,0.0956372450010099
554,Miramonte High,1,0,141.0,14.0,231373,7109,0.0029881203993877997,0.029735442023176153,0.45557903942861305,0.4393994606807084
555,Orland High,1,0,7.0,,49937,5608,0.03861808795790728,0.31956715973394223,0.18385783778417553,0.037923160925245704
556,Orosi High,1,0,31.0,5.0,41402,2906,0.03348285805831464,0.2528035885933996,0.14979173341877602,0.008490868311438641
557,Channel Islands High,1,0,47.0,6.0,68542,16804,0.05661930426261636,0.28799608035276825,0.1437530622243998,0.018402743753062223
558,Hueneme High,1,0,39.0,4.0,68542,16804,0.05661930426261636,0.28799608035276825,0.1437530622243998,0.018402743753062223
559,Oxnard High,1,0,69.0,6.0,78931,13287,0.03122599605917911,0.2955615669772568,0.2325418294760044,0.0678956684366964
560,Pacifica High,1,0,58.0,5.0,78931,13287,0.03122599605917911,0.2955615669772568,0.2325418294760044,0.0678956684366964
561,Rio Mesa High,1,0,39.0,3.0,78522,14975,0.043959838504037396,0.30211432214194645,0.1967435189120272,0.048555036124096895
562,Terra Nova High,1,0,30.0,,130327,13833,0.010689248282085097,0.1748108558339696,0.38515999167071563,0.1766502394669258
563,Palm Desert High,1,0,68.0,7.0,61161,15568,0.01724524913960796,0.23051024988777497,0.32103845578333084,0.1359419422415083
564,Palm Springs High,1,0,68.0,5.0,55757,13877,0.008888493844718013,0.2307453002088796,0.32105239767121463,0.160126216612595
565,Highland High,1,0,55.0,5.0,93637,15683,0.024758745476477682,0.25419179734620023,0.2741556091676719,0.09493365500603136
566,Palmdale Aerospace Academy,1,1,42.0,4.0,48002,21100,0.04586841925104402,0.360146961502476,0.1330640560461879,0.024942379224572694
567,Palmdale High,1,0,46.0,5.0,48002,21100,0.04586841925104402,0.360146961502476,0.1330640560461879,0.024942379224572694
568,William J. (Pete) Knight High,1,0,57.0,8.0,66289,10053,0.0446714829222417,0.3539520369341256,0.15290898986876417,0.02676014192279742
569,Henry M. Gunn High,1,0,293.0,30.0,167043,10641,0.0018377660932155802,0.040737148399612025,0.32023074174281485,0.539282250242483
570,Palo Alto High,1,0,312.0,36.0,169270,7102,0.0074519047981142115,0.0591589993156414,0.3046916584290168,0.534484069652498
571,Paramount High,1,0,131.0,9.0,57313,14156,0.07205186505254102,0.32885761691144844,0.15012597554230936,0.03816137159712407
572,Blair High,1,0,28.0,4.0,84782,10657,0.01072145346994824,0.1379000739410584,0.39104256892362943,0.2795500158445125
573,Marshall Fundamental,1,0,72.0,8.0,78285,13630,0.02322931598485684,0.20057338185025914,0.300694674164737,0.21553276730253243
574,John Muir High,1,0,37.0,,71600,8485,0.04474749627104198,0.24509908374174302,0.2409972299168975,0.15587044534412955
575,Pasadena High,1,0,96.0,14.0,100866,12971,0.020123717798136403,0.12763291833059276,0.3920209850442409,0.25025448281262236
576,Paso Robles High,1,0,37.0,3.0,76859,17667,0.017357642357642356,0.2616758241758242,0.3027597402597403,0.07992007992007992
577,Patterson High,1,0,22.0,,72898,7847,0.05316824471959213,0.33594319009468315,0.14287448409808207,0.04946588977907259
578,Citrus Hill High,1,0,80.0,10.0,62764,14185,0.0570913953551838,0.39546434516824497,0.10124716862702289,0.024070081598122423
579,Orange Vista High,1,0,67.0,4.0,69444,13134,0.06256690852860711,0.3619305340787439,0.14071606994171523,0.034970857618651124
580,Perris High,1,0,39.0,3.0,69444,13134,0.06256690852860711,0.3619305340787439,0.14071606994171523,0.034970857618651124
581,Petaluma High,1,0,46.0,3.0,92314,13834,0.011465853376056828,0.16048334169787284,0.3607690228931012,0.17526927382928617
582,Serrano High,1,0,38.0,4.0,62143,5436,0.008007320979180966,0.3959429573705483,0.16289178677648136,0.04133302829253413
583,El Rancho High,1,0,81.0,7.0,70620,17060,0.06752733193765992,0.35340776924866246,0.16741102581995812,0.036520120958362406
584,Piedmont High,1,0,111.0,14.0,136538,16854,0.0055671537926235215,0.0693574576664347,0.43927494449415116,0.36435033303509295
585,Pinole Valley High,1,0,36.0,4.0,105217,6750,0.023997854940340527,0.19238503820887518,0.3487062608928811,0.0981364794208339
586,Pittsburg Senior High,1,0,64.0,5.0,78985,27807,0.03972904851921865,0.3099243856332703,0.22734719596723377,0.051764335223692504
587,El Dorado High,1,0,92.0,11.0,100685,16813,0.021363636363636362,0.1940909090909091,0.34883522727272726,0.1469034090909091
588,Valencia High,1,0,163.0,14.0,100685,16813,0.021363636363636362,0.1940909090909091,0.34883522727272726,0.1469034090909091
589,El Dorado High,1,0,12.0,,74324,14053,0.009182061923825615,0.2708708267528556,0.3257795570573328,0.08605428435009366
590,Sky Mountain Charter,1,1,8.0,,74324,14053,0.009182061923825615,0.2708708267528556,0.3257795570573328,0.08605428435009366
591,College Park High,1,0,65.0,5.0,124375,13859,0.015136466568670294,0.12256167812164794,0.45870247507051765,0.18235270748083113
592,Amador Valley High,1,0,277.0,29.0,163499,15685,0.006626277925028398,0.10649375236652783,0.4119967184147419,0.315032184778493
593,Foothill High,1,0,212.0,13.0,157203,12616,0.006755682721347958,0.11345573040852011,0.43657606103958035,0.2948656811317755
594,Diamond Ranch High,1,0,73.0,7.0,61018,18576,0.05133663477267125,0.2784861182692092,0.187375355726354,0.044659062899141774
595,Fremont Academy of Engineering and Design,1,0,14.0,,61018,18576,0.05133663477267125,0.2784861182692092,0.187375355726354,0.044659062899141774
596,Ganesha High,1,0,19.0,,62136,8274,0.04970169123810463,0.29618855086041124,0.15664908042009762,0.039347172230166164
597,Garey High,1,0,41.0,5.0,61018,18576,0.05133663477267125,0.2784861182692092,0.187375355726354,0.044659062899141774
