,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
600,Arroyo High,1,0,68.0,19.0,96581,8794,0.041568081651588956,0.31876594757596843,0.28680120621665506,0.048805381581999534
601,KIPP King Collegiate High,1,1,47.0,20.0,96581,8794,0.041568081651588956,0.31876594757596843,0.28680120621665506,0.048805381581999534
602,San Luis Obispo High,1,0,45.0,8.0,78788,12667,0.0036402244805096313,0.1589564689822539,0.3762576469993427,0.22164922392436423
603,High Tech High North County,1,1,26.0,11.0,91564,17528,0.01569480366799906,0.17746296731718786,0.39965906418998354,0.1467493533976017
604,Mission Hills High,1,0,116.0,19.0,77618,14535,0.0314217366005043,0.2559966380034913,0.30662054697097046,0.08776750501066788
605,San Marcos High,1,0,180.0,20.0,91564,17528,0.01569480366799906,0.17746296731718786,0.39965906418998354,0.1467493533976017
606,San Marino High,1,0,136.0,12.0,163654,4108,0.013465179886387544,0.06301283399957922,0.42794024826425414,0.3812329055333474
607,Aragon High,1,0,152.0,23.0,163442,9872,0.0036345882608223934,0.10844092437886514,0.3992079852446566,0.33655202343495716
608,Hillsdale High,1,0,107.0,11.0,139631,16506,0.014490973842564165,0.1416247083384502,0.3975807441974702,0.25770600515780423
609,San Mateo High,1,0,113.0,10.0,94334,12689,0.02533070644525753,0.1895782236339512,0.3401954083068634,0.17598809858871778
610,Middle College High,1,0,32.0,16.0,68012,19732,0.03865693154698613,0.29434559674865907,0.22948418043051913,0.0532596110677914
611,Port of Los Angeles High,1,1,37.0,4.0,56881,22843,0.01614568666103445,0.3001736600018774,0.2344644701023186,0.08281704684126537
612,San Pedro Senior High,1,0,81.0,11.0,56881,22843,0.01614568666103445,0.3001736600018774,0.2344644701023186,0.08281704684126537
613,Terra Linda High,1,0,68.0,13.0,106919,12582,0.010483096007687603,0.10828164584607321,0.41840656940683146,0.23206953787018433
614,California High,1,0,271.0,36.0,159414,13044,0.006082677928015187,0.12215721979001201,0.4354732478400682,0.270969741583046
615,Dougherty Valley High,1,0,524.0,53.0,186021,15095,0.007235640698756159,0.06646452813286015,0.4640113013816628,0.36229886641629055
616,Sanger High,1,0,39.0,12.0,60689,10734,0.035591632844208555,0.316310601668079,0.20012488292226038,0.038936711119040186
617,Century High,1,0,79.0,15.0,106058,15042,0.022416174808489262,0.19951651387667965,0.3413600401858596,0.1595190254929047
618,Foothill High,1,0,118.0,26.0,106058,15042,0.022416174808489262,0.19951651387667965,0.3413600401858596,0.1595190254929047
619,Hector G. Godinez,1,0,175.0,37.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
620,Ednovate - Legacy College Prep.,1,1,23.0,3.0,106058,15042,0.022416174808489262,0.19951651387667965,0.3413600401858596,0.1595190254929047
621,Middle College High,1,0,55.0,21.0,80051,10178,0.05763102322902668,0.23486273756959108,0.20291802649260895,0.07371856402380496
622,Nova Academy Early College High,1,1,22.0,9.0,53710,13320,0.0779772553028367,0.2679210324559162,0.12349859442882699,0.029293381037567085
623,Saddleback High,1,0,45.0,6.0,86001,14597,0.06984651013821479,0.28387001404321366,0.1824632289536574,0.03404863386631846
624,Samueli Academy,1,1,35.0,,80051,10178,0.05763102322902668,0.23486273756959108,0.20291802649260895,0.07371856402380496
625,Santa Ana High,1,0,130.0,14.0,53710,13320,0.0779772553028367,0.2679210324559162,0.12349859442882699,0.029293381037567085
626,Segerstrom High,1,0,147.0,28.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
627,Valley High,1,0,88.0,21.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
628,San Marcos Senior High,1,0,70.0,14.0,93264,6385,0.012613521695257316,0.17911200807265387,0.35544904137235117,0.19408005381769255
629,Santa Barbara Senior High,1,0,59.0,10.0,84853,8194,0.02040402675494899,0.15769204783460578,0.31930274981420176,0.19843253834200392
630,Adrian Wilcox High,1,0,123.0,15.0,150094,21613,0.008669198041996432,0.12001921405370786,0.3642206871311588,0.3587309575003431
631,Santa Clara High,1,0,110.0,14.0,150094,21613,0.008669198041996432,0.12001921405370786,0.3642206871311588,0.3587309575003431
632,Academy of the Canyons,1,0,53.0,5.0,95640,11312,0.004876621476640983,0.1528333170779284,0.40168731103091776,0.16112357358821808
633,Harbor High,1,0,23.0,4.0,88204,15250,0.013390073003411718,0.17146630470670238,0.3600645658314685,0.19443119703584139
634,Santa Cruz High,1,0,29.0,10.0,87159,19030,0.0063657220409086505,0.12825152680389051,0.354864768798268,0.26164086987430124
635,Santa Fe High,1,0,94.0,10.0,71318,4893,0.04632152588555858,0.3066713544871231,0.24637426386569394,0.059154434385163046
636,Ernest Righetti High,1,0,54.0,8.0,93200,15584,0.011108866895576651,0.23395946946744767,0.31071164074597724,0.0956372450010099
637,Santa Maria High,1,0,56.0,10.0,68954,11560,0.04481063891298063,0.2354107297732623,0.1953496055837773,0.048692850947837936
638,Santa Monica High,1,0,196.0,39.0,96352,14074,0.01177379761796527,0.08850804618601692,0.46104191290117286,0.28479861805618695
639,Maria Carrillo High,1,0,71.0,12.0,77849,12031,0.013282086211929552,0.155930719081444,0.37452563977814535,0.20419383088449936
640,Montgomery High,1,0,28.0,4.0,94411,8955,0.02599273817071062,0.16684917295833093,0.3789406950608034,0.1832747392081148
641,Piner High,1,0,11.0,3.0,79990,15871,0.0261998978810314,0.23707556803676283,0.27473193770742915,0.08061016083737554
642,Roseland Charter,1,1,15.0,,68720,12851,0.03912351750072317,0.28991900491755856,0.18451692218686722,0.05434625397743709
643,Santa Ynez Valley Union High,1,0,24.0,5.0,98968,2318,0.007284315957204644,0.23082176189392214,0.3227862508536308,0.12223992715684043
644,Prospect High,1,0,73.0,9.0,201279,11187,0.005998322147651006,0.06421979865771812,0.39693791946308726,0.4323825503355705
645,Saratoga High,1,0,217.0,14.0,201279,11187,0.005998322147651006,0.06421979865771812,0.39693791946308726,0.4323825503355705
646,Saugus High,1,0,76.0,9.0,113028,11811,0.010895310279488394,0.20768198326227696,0.3565845570819517,0.12383546502447497
647,Scotts Valley High,1,0,38.0,4.0,109894,5975,0.007936507936507936,0.11607142857142858,0.43885281385281383,0.2076118326118326
648,Ponderosa High,1,0,30.0,4.0,87974,11227,0.006271843730550103,0.21831761382678222,0.3223057404126969,0.1254847512807009
649,Santa Susana High,1,0,53.0,12.0,96654,19371,0.013033347895733217,0.2546721032959565,0.33182855201203826,0.100067957866123
650,Soledad High,1,0,29.0,4.0,65108,4147,0.030413486729695866,0.30954550632190453,0.10075179405399248,0.024148536279758513
651,Soquel High,1,0,25.0,,96052,4104,0.005277384476766637,0.21354099626721587,0.3952889689792766,0.13643969622860086
652,South El Monte High,1,0,55.0,27.0,57500,10868,0.09108057127458906,0.3251145243869577,0.1182632713554298,0.023477499326327134
653,International Studies Learning Center at Legacy High School Complex,1,0,26.0,15.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
654,South East High,1,0,89.0,50.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
655,South Gate Senior High,1,0,91.0,64.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
656,International Studies Learning Center at Legacy High School Complex,1,0,29.0,18.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
657,International Studies Learning Center at Legacy High School Complex,1,0,7.0,5.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
658,South Pasadena Senior High,1,0,138.0,19.0,109927,9671,0.007581956035564283,0.06878306878306878,0.42415316642120765,0.35629738722522225
659,South San Francisco High,1,0,46.0,,106352,21551,0.0323695035744239,0.23245736650824714,0.353448620152562,0.10972882303606374
660,Monte Vista High,1,0,20.0,,71396,19098,0.02282877232991258,0.25258931965032305,0.29256936526035726,0.0733086278981376
661,Steele Canyon High,1,1,73.0,18.0,84266,3387,0.03276315789473684,0.2727631578947368,0.2798684210526316,0.09210526315789473
662,Lincoln High,1,0,56.0,9.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
663,Middle College High,1,0,35.0,27.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
664,Stockton Early College Academy,1,1,29.0,13.0,17270,2912,0.04834254143646409,0.3238950276243094,0.12638121546961326,0.08448434622467772
665,"Humphreys College Academy of Business, Law and Education",1,1,3.0,,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
666,John H. Francis Polytechnic,1,0,95.0,10.0,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
667,Fremont High,1,0,147.0,26.0,168228,19605,0.00459097444693893,0.09444290290845798,0.3895265242287415,0.39888504906288624
668,PUC Triumph Charter Academy and PUC Triumph Charter High,1,1,26.0,4.0,79572,24833,0.05395949025776009,0.3039675151670786,0.20686611241292974,0.052627355310884985
669,Taft Union High,1,0,7.0,,45655,6485,0.03844752186588921,0.40060131195335275,0.10896501457725948,0.023596938775510203
670,Chaparral High,1,0,85.0,20.0,89574,13081,0.016183362624487406,0.2168643819566491,0.31766256590509667,0.12082601054481547
671,Great Oak High,1,0,165.0,42.0,108412,24962,0.008350846145337905,0.19555358920473398,0.3565977214909855,0.12771448586070863
672,Temecula Valley High,1,0,126.0,29.0,108412,24962,0.008350846145337905,0.19555358920473398,0.3565977214909855,0.12771448586070863
673,Temple City High,1,0,217.0,19.0,83029,11184,0.03950597417226536,0.23466226817395502,0.36689866033712837,0.12990304541980127
674,Coachella Valley High,1,0,57.0,29.0,26132,5694,0.05203597049610993,0.28382338082247144,0.060927553804183084,0.012630089926240274
675,Desert Mirage High,1,0,59.0,41.0,26132,5694,0.05203597049610993,0.28382338082247144,0.060927553804183084,0.012630089926240274
676,Sierra High,1,0,3.0,,62446,753,0.04060248853962017,0.15782580222658807,0.28487229862475444,0.07203667321545514
677,Tomales High,1,0,6.0,,109063,87,0.0,0.0,0.5279187817258884,0.3096446700507614
678,North High,1,0,100.0,19.0,92636,11413,0.018817089338408245,0.20241200872428688,0.4181242783218578,0.11491254330068854
679,South High,1,0,132.0,22.0,95113,13838,0.006673909669408661,0.14333385069067206,0.443388173211237,0.20134254229396245
680,Torrance High,1,0,107.0,36.0,75388,14140,0.01979783896828163,0.23370512373649355,0.3324851864761241,0.10296270477518299
681,West High,1,0,173.0,30.0,97688,16577,0.010855605161763806,0.17607485780686197,0.4307076019815302,0.20359611032964345
682,John C. Kimball High,1,0,55.0,9.0,119614,8861,0.03321355734680004,0.2236088181023599,0.3010585607458483,0.07089443527240943
683,Merrill F. West High,1,0,49.0,5.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
684,Tracy High,1,0,52.0,15.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
685,Tahoe Truckee High,1,0,25.0,5.0,100205,6975,0.002208968411751712,0.10603048376408217,0.4759590604521022,0.17450850452838523
686,Verdugo Hills Senior High,1,0,49.0,9.0,66453,10079,0.049000197980597904,0.2594535735497921,0.27534151653137995,0.10676103741833301
687,Tulare Western High,1,0,23.0,3.0,55269,21459,0.035200853354020706,0.35404494654415863,0.15745836262697277,0.03076438216684041
688,Summerville High,1,0,6.0,,56625,1762,0.0,0.22405498281786942,0.2536082474226804,0.07388316151202749
689,Turlock High,1,0,34.0,5.0,48137,15269,0.03268258988621078,0.33107936161704293,0.15865052532082743,0.05653106481986404
690,Tustin High,1,0,126.0,16.0,75626,18873,0.045048927647923745,0.2393905592455509,0.31719312477817774,0.11608274603255082
691,Ukiah High,1,0,13.0,,56556,11282,0.016494747349907305,0.30346532300232926,0.2165232685268812,0.08903360745353425
692,James Logan High,1,0,189.0,34.0,120772,21723,0.03289867425959847,0.25120150891383597,0.32844266308783254,0.14633925170931644
693,Upland High,1,0,85.0,32.0,65542,18826,0.018026565464895637,0.2840718830226588,0.2635617814488224,0.09557428284406742
694,Valencia High,1,0,132.0,16.0,95640,11312,0.004876621476640983,0.1528333170779284,0.40168731103091776,0.16112357358821808
695,West Ranch High,1,0,172.0,36.0,134115,6624,0.004017013232514178,0.1260239445494644,0.4560491493383743,0.23030875866414618
696,Magnolia Science Academy 2,1,1,9.0,3.0,61880,18685,0.038859257646674646,0.2467073037988462,0.2684771960378796,0.08909328398824426
697,Ulysses S. Grant Senior High,1,0,58.0,7.0,57493,14772,0.03411558669001751,0.22003502626970228,0.3396847635726795,0.11103327495621716
698,Van Nuys Senior High,1,0,125.0,16.0,61914,9559,0.0364029349866333,0.1788862977077527,0.3184119219612081,0.09453387179341334
699,Ventura High,1,0,28.0,3.0,66460,12655,0.02013600635873885,0.2013600635873885,0.34346021372427804,0.10845182372162854
700,Excelsior Charter,1,1,16.0,3.0,48495,14241,0.020159551530832254,0.29739830386660915,0.18736524363949977,0.05091993675434814
701,Silverado High,1,0,59.0,5.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
702,University Preparatory,1,0,100.0,31.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
703,Victor Valley High,1,0,41.0,16.0,48495,14241,0.020159551530832254,0.29739830386660915,0.18736524363949977,0.05091993675434814
704,Villa Park High,1,0,85.0,19.0,164919,1972,0.005283712382265104,0.13944406156673558,0.44888582586721804,0.18263266712611992
705,El Diamante High,1,0,21.0,3.0,65975,18229,0.015524285065819337,0.2656075049175367,0.2694810107429263,0.06530488727492813
706,Vista High,1,0,54.0,6.0,77970,14603,0.03184752161734259,0.27365728900255754,0.25432346851784193,0.07949701619778346
707,Walnut High,1,0,276.0,17.0,105848,13305,0.02388704526955106,0.1735958925552564,0.4496587564961493,0.15690939828439046
708,Las Lomas High,1,0,110.0,13.0,115938,10256,0.003751685327393165,0.07778885046016765,0.43173691306641654,0.336420657717334
709,Northgate High,1,0,109.0,20.0,156280,10327,0.005026116093426628,0.06317138070365626,0.4729476692618508,0.32265694293879965
710,Wasco High,1,0,18.0,8.0,39425,6717,0.03887355052457206,0.34632799558255106,0.09342904472667035,0.012037548315847598
711,Connecting Waters Charter,1,1,4.0,,59833,2988,0.03937472349211031,0.41660522046895737,0.0974782480460109,0.033918301135525734
712,South Hills High,1,0,83.0,13.0,70428,5802,0.01831849995679599,0.3334485440248855,0.19001123304242634,0.07120020737924479
713,West Covina High,1,0,77.0,6.0,87147,10372,0.03144020484405826,0.29177685430046596,0.30978466188137516,0.11258027956176804
714,River City High,1,0,39.0,6.0,80916,13637,0.016593575915609813,0.22594919205088695,0.31290743155149936,0.12765200900794121
715,Westlake High,1,0,130.0,28.0,119967,13813,0.012151694261903889,0.11946106685267448,0.39634347810125187,0.2345166856345681
716,La Quinta High,1,0,244.0,31.0,67104,27169,0.06393220444596763,0.2777094075678033,0.2753259701213528,0.07728256975059586
717,Westminster High,1,0,163.0,21.0,67104,27169,0.06393220444596763,0.2777094075678033,0.2753259701213528,0.07728256975059586
718,California High,1,0,105.0,24.0,77898,11939,0.014920757634325474,0.3563587166602242,0.2332044839582528,0.06733668341708543
719,La Serna High,1,0,150.0,26.0,77482,10813,0.03456039626252392,0.31753536718075726,0.2112274381777928,0.06784494727757139
720,Pioneer High,1,0,55.0,12.0,74717,8861,0.04564315352697095,0.37225214090226894,0.1855301492010241,0.04224419528560078
721,Elsinore High,1,0,30.0,12.0,79895,9721,0.04040675536442234,0.3292568203198495,0.19885320073466828,0.05648882318684765
722,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,1,0,86.0,15.0,50965,14938,0.05886529018517423,0.33393480447257884,0.11663610010057386,0.017984973081701473
723,Phineas Banning Senior High,1,0,68.0,5.0,50965,14938,0.05886529018517423,0.33393480447257884,0.11663610010057386,0.017984973081701473
724,Temecula Preparatory,1,1,15.0,7.0,103138,8995,0.012081170363378952,0.2529495044832468,0.3493157149598867,0.0853704577630958
725,Pioneer High,1,0,26.0,4.0,84856,7763,0.03357721452835119,0.23634700810033968,0.25568330284818397,0.1401881369218709
726,Woodland Senior High,1,0,16.0,,68158,14361,0.022759181260622183,0.29586935638808837,0.24440257149190867,0.09535949161309391
727,El Camino Real Charter High,1,1,168.0,13.0,95212,17961,0.007618035255558508,0.151829214279387,0.4196120116927983,0.19865946201316917
728,Taft Charter High,1,1,106.0,14.0,110525,10453,0.005858516818825367,0.1289850119611385,0.42645120343699655,0.21115071034516428
729,Yorba Linda High,1,0,125.0,37.0,129253,16661,0.005304964539007092,0.1489078014184397,0.4046241134751773,0.19418439716312058
730,River Valley High,1,0,26.0,5.0,74188,12651,0.05001966181675187,0.23499803381832482,0.25780574125049155,0.10644907589461267
731,Yuba City High,1,0,22.0,3.0,54564,14200,0.02980043666449611,0.28670471521047997,0.22231585398552112,0.04481556670624737
732,Yucaipa High,1,0,54.0,24.0,73647,18759,0.022715497259414796,0.3104633088816776,0.24490742003217802,0.10913255706143819
733,Yucca Valley High,1,0,16.0,3.0,45511,10494,0.018799239337136647,0.3139364303178484,0.18810105949470252,0.05998370008149959
734,Anaheim Discovery Christian SChool,0,0,8.0,5.0,71253,20112,0.05204044236531787,0.2702912453920279,0.22060059930584,0.06488886972643197
735,Fairmont Preparatory Academy,0,0,91.0,32.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
736,Servite High School,0,0,60.0,20.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
737,Excelsior School,0,0,4.0,,84833,11763,0.027239829800771463,0.18169165307989024,0.44263729271881336,0.1810951604565157
738,Menlo,0,0,30.0,,250000,2252,0.006997324552377032,0.05083350483638609,0.349248816628936,0.5266515743980242
739,Christbridge Academy,0,0,3.0,,68058,15994,0.036778949634093845,0.2962225570383125,0.23052087817477399,0.08569199311235472
740,Bakersfield Christian High School,0,0,20.0,4.0,110877,9909,0.009960259570400925,0.196539061320992,0.3080134815634589,0.14482619850093062
741,Garces Memorial High,0,0,23.0,8.0,31739,11059,0.06752608962553713,0.3439108466732776,0.10421683902346886,0.022571657930773953
742,St. John Bosco High School,0,0,69.0,4.0,63848,22998,0.042512576803006505,0.30397088942355494,0.21530691376190572,0.04664850569684437
743,Notre Dame High School,0,0,43.0,3.0,159599,10404,0.006629376424280091,0.09483115806919412,0.4261963952765693,0.3227677646571369
744,Saint Mary's College High School,0,0,41.0,7.0,107669,8129,0.007413897688211902,0.08755139179079328,0.37453663139448673,0.4078991709914403
745,Providence High School,0,0,61.0,8.0,89021,12533,0.007253748507231633,0.16891503383608297,0.41828475385908265,0.1460480339687735
746,Vincent Memorial Catholic High School,0,0,12.0,6.0,42739,9362,0.058802352094083764,0.24408976359054363,0.23564942597703908,0.03624144965798632
747,Pacific Ridge School,0,0,31.0,13.0,138138,16258,0.014002478314745973,0.08785625774473359,0.42326517967781907,0.2681536555142503
748,Valley Christian High School,0,0,28.0,5.0,108844,15496,0.017876237216571163,0.15118032517204508,0.43563732075782086,0.18476681380747403
749,Mater Dei Catholic High School,0,0,66.0,14.0,113415,14899,0.03556472658857802,0.1901438368635067,0.38675122898585906,0.12687382411846818
750,The Webb Schools,0,0,38.0,10.0,100598,12211,0.010027043894320782,0.126190971499896,0.34674433118369047,0.3021427085500312
751,Carondelet High School,0,0,44.0,,95961,10548,0.014802395209580838,0.17576047904191616,0.3946347305389222,0.14883832335329342
752,Futures Academy - Cupertino,0,0,7.0,,179702,21199,0.009421459723862076,0.05811908146791644,0.3860388906291415,0.46220572998241005
753,St. Pius X St. Matthias Academy,0,0,20.0,10.0,73037,12522,0.04012713547874454,0.2909668797630657,0.25871347563838626,0.06266478852891248
754,Christian Junior/Senior High School,0,0,8.0,3.0,85067,14727,0.021411447899904765,0.23578864405109848,0.3201865291780237,0.12715510163869823
755,"Grauer School, The",0,0,3.0,,125458,19371,0.009749488616741492,0.10365805063358394,0.4451026751321627,0.2583216002975321
756,Crespi Carmelite High School,0,0,37.0,3.0,76088,12815,0.014033241240187695,0.17699425514186728,0.3803446914879621,0.1956321536639916
757,San Joaquin Memorial High,0,0,23.0,,32170,10331,0.049776844316093465,0.2791283801522709,0.15347860330795485,0.017064846416382253
758,Eastside Christian School,0,0,4.0,,88725,16266,0.020870337477797513,0.22174733570159857,0.36767317939609234,0.1434003108348135
759,Rosary Academy,0,0,26.0,9.0,80279,11968,0.01651871510936213,0.182987096183765,0.3510570147341448,0.16280772398645557
760,Orangewood Academy,0,0,27.0,5.0,70680,11730,0.06842740811840109,0.32343561321484965,0.1988419977087655,0.03935350032510759
761,Orangewood Academy,0,0,11.0,,70680,11730,0.06842740811840109,0.32343561321484965,0.1988419977087655,0.03935350032510759
762,Junipero Serra High School,0,0,22.0,,65397,8731,0.039307840205084384,0.2667699209570605,0.2663426618243965,0.06254005554368725
763,St. Lucy's Priory High School,0,0,28.0,,108750,8688,0.008206457186049022,0.19706295216499298,0.3753914264118346,0.18469927653601123
764,California Crosspoint Academy,0,0,63.0,14.0,88764,9668,0.029421570261710286,0.2820470078346391,0.31463577262877146,0.0848058009668278
765,Moreau Catholic High School,0,0,80.0,5.0,89657,22482,0.035299599291771504,0.3348802534712515,0.24890504146864226,0.057124219550834035
766,Idyllwild Arts Academy,0,0,15.0,7.0,79276,1295,0.003989361702127659,0.29343971631205673,0.33156028368794327,0.13430851063829788
767,St. Mary's Academy,0,0,21.0,3.0,51498,12254,0.05301455301455302,0.2717332717332717,0.19003619003619004,0.04115654115654116
768,Crean Lutheran High School,0,0,111.0,44.0,112054,20645,0.0034146081203649363,0.09488875846982874,0.4698020594355226,0.2905084564904231
769,Pacific Academy,0,0,22.0,7.0,112543,9547,0.024702842377260982,0.10372093023255814,0.4337984496124031,0.25689922480620153
770,Flintridge Sacred Heart Academy,0,0,42.0,8.0,170571,6329,0.006303299962921765,0.06889136077122729,0.4278086763070078,0.36440489432703005
771,St. Francis High School,0,0,58.0,8.0,170571,6329,0.006303299962921765,0.06889136077122729,0.4278086763070078,0.36440489432703005
772,Whittier Christian High,0,0,41.0,8.0,86973,21548,0.01981559023812545,0.24603476716152772,0.2947806961891469,0.10612020471175401
773,Bishop Amat Memorial High,0,0,79.0,13.0,77740,6819,0.05274146244469852,0.3440373813192822,0.17134761644380375,0.03434905801063777
774,Damien High School,0,0,60.0,3.0,93166,12381,0.012841091492776886,0.20434621558217064,0.3441577149442318,0.1531464789891756
775,Saint Joseph High School,0,0,52.0,16.0,108311,8996,0.009296281487405038,0.26004598160735704,0.30327868852459017,0.09551179528188725
776,Paraclete High School,0,0,33.0,,84674,21462,0.017471648766265783,0.286792291036937,0.2571012069372092,0.0991489270478273
777,Loma Linda Academy,0,0,23.0,,59320,8202,0.007904906897763204,0.17911933481672326,0.3533786157629699,0.21091462700550415
778,The Archer School for Girls,0,0,9.0,,133032,16375,0.0013905661067808394,0.05437845354411388,0.43894316975884656,0.3852234054232078
779,Bishop Conaty–Our Lady of Loretto High School,0,0,28.0,12.0,37375,19149,0.06951070260009491,0.25119264680170844,0.19239703274471115,0.04608237380423109
780,Bishop Mora Salesian High School,0,0,24.0,6.0,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
781,Cathedral High School,0,0,52.0,3.0,49905,13558,0.04300750871547332,0.21175248055779028,0.27178868329310807,0.12841914722445696
782,Loyola High School of Los Angeles,0,0,103.0,17.0,37375,19149,0.06951070260009491,0.25119264680170844,0.19239703274471115,0.04608237380423109
783,Marymount High School,0,0,21.0,8.0,222982,3008,0.0054771784232365145,0.09112033195020747,0.364149377593361,0.4363485477178423
784,Pilgrim School,0,0,7.0,,50207,17064,0.02378839590443686,0.21361774744027304,0.3852901023890785,0.11631399317406144
785,Ribet Academy,0,0,17.0,8.0,76080,16244,0.03673209056910098,0.21244890267590524,0.3078015829298698,0.1369843156582495
786,Alex Pilibos Armenian,0,0,42.0,10.0,71651,21403,0.02178932561904509,0.16165503330767803,0.42551553915974416,0.18378937869901005
787,Sacred Heart High,0,0,25.0,6.0,51076,12005,0.07749800449894782,0.2583266816631594,0.21507873158696755,0.07223713808867281
788,"Wildwood School, Inc.",0,0,15.0,3.0,103045,11272,0.007435897435897436,0.09143589743589743,0.41497435897435897,0.3177948717948718
789,Dunn School,0,0,15.0,3.0,94464,377,0.0,0.12005649717514125,0.4505649717514124,0.2189265536723164
790,Bishop Alemany High,0,0,64.0,6.0,80759,5557,0.036271363534592135,0.3141279199940294,0.23285319799985074,0.0438838719307411
791,Cantwell–Sacred Heart of Mary High School,0,0,22.0,5.0,62521,18937,0.0367667372686251,0.3224974675384474,0.2185514319918961,0.05329680449396814
792,The York School,0,0,15.0,5.0,85765,13947,0.007966299632966299,0.12012012012012012,0.39447781114447783,0.2485402068735402
793,St. Francis High School,0,0,161.0,7.0,139717,14408,0.00741821719567068,0.07296607077708865,0.33231991568365155,0.44233653573310633
794,Justin-Siena,0,0,32.0,8.0,97759,24027,0.030747319034852547,0.20664376675603216,0.32781082439678283,0.1296707439678284
795,Sage Hill School,0,0,66.0,38.0,187396,3689,0.0033275462962962963,0.07190393518518519,0.4207175925925926,0.39076967592592593
796,Bishop O'Dowd High School,0,0,96.0,25.0,77939,16022,0.025038974261079826,0.2172377589004486,0.28656422003754256,0.17116859151792815
797,Besant Hill School of Happy Valley,0,0,3.0,,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
798,Laurel Springs,0,0,37.0,9.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
799,Ojai Valley School,0,0,7.0,4.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
800,Villanova Preparatory School,0,0,28.0,6.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
801,Ontario Christian High,0,0,18.0,5.0,64383,17853,0.03736220856501805,0.31874939030338506,0.211369622475856,0.046532045654082525
802,Lutheran High School of Orange County,0,0,84.0,22.0,103040,12934,0.019458454054440747,0.21779876238509138,0.3233537217870301,0.1356368709088958
803,Xavier College Preparatory High School,0,0,33.0,5.0,66202,12899,0.00659857181596312,0.18543794630751154,0.3329115068245503,0.16722408026755853
804,Desert Chapel Christian,0,0,3.0,,60318,11278,0.009555171669185921,0.17609587562081624,0.3148348088965666,0.19839127618225005
805,St. Genevieve High School,0,0,41.0,3.0,48933,20340,0.06629869989866541,0.2992604730385287,0.19943511351631055,0.02677820659321705
806,La Salle High School,0,0,55.0,12.0,100866,12971,0.020123717798136403,0.12763291833059276,0.3920209850442409,0.25025448281262236
807,Maranatha High School,0,0,54.0,9.0,137637,5410,0.013124427713907824,0.07803438803540544,0.37124834672906704,0.38223623969885034
808,Stevenson School,0,0,44.0,15.0,143750,1710,0.0,0.11337792642140468,0.3347826086956522,0.3568561872909699
809,Armenian Mesrobian School,0,0,22.0,6.0,70620,17060,0.06752733193765992,0.35340776924866246,0.16741102581995812,0.036520120958362406
810,City of Knowledge,0,0,13.0,,63283,14474,0.027593921879369813,0.2977533327118486,0.21832758459960847,0.06053261241105
811,Pomona Catholic High School,0,0,10.0,,62136,8274,0.04970169123810463,0.29618855086041124,0.15664908042009762,0.039347172230166164
812,Woodside Priory,0,0,22.0,,221667,2556,0.0031834460803820135,0.03800238758456029,0.35575009948269,0.5161161957819339
813,United Christian Academy,0,0,16.0,3.0,74943,24954,0.0177193709425995,0.22330748436235917,0.313581562382841,0.10276445865151246
814,Arrowhead Christian Academy-Upper School-Redlands Christian School,0,0,17.0,4.0,81557,12608,0.004921470449779604,0.1678863354303077,0.35079385458124707,0.2409380750631232
